产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
116670279,满好医疗,70mm*20mm*20片,数量：30*价格：2.05,2026-08-31,400,4080,2.05,137349
250425714,葵之花,70mm*20mm*20片,数量：20*价格：2.05,2026-07-31,100,162,2.05,2863
122552774,满好医疗,70mm*20mm*20片,数量：60*价格：2.04,2026-08-31,340,3313,2.04,234490
213210301,亿丰旭,70mm*20mm*20片,数量：20*价格：2.05,2026-01-31,20,274,2.05,5490
224342013,总健,70mm*20mm*20片,数量：30*价格：2.15,2026-08-31,70,4205,2.15,128578
262498081,四之佳,70mm*20mm*20片,数量：30*价格：2.0,2026-08-15,60,24,2.0,940
256923800,众诚医药,70mm*20mm*20片,数量：40*价格：2.05,2026-07-17,210,18,2.05,790
260772005,武汉新杰,70mm*20mm*20片,数量：20*价格：2.3,2026-08-01,9030,33,2.3,2070
263564950,安徽绅养道健康科技,70mm*20mm*20片,数量：10*价格：1.99,2025-01-29,20,18,1.99,295
211501586,卓达医疗,70mm*20mm*20片,"数量：50*价格：2.15,数量：60*价格：2.1,数量：100*价格：2.05",2026-07-23,200,7,2.15,670
259174824,一本医疗,70mm*20mm*20片,数量：30*价格：2.2,2026-07-31,50,416,2.2,14487
202381350,广州械师帮医疗科技,70mm*20mm*20片,数量：20*价格：2.1,2025-08-01,20,66,2.1,1285
194597801,药店品种预约中心,70mm*20mm*20片,数量：100*价格：1.98,2025-05-01,400,373,1.98,42930
241406960,广州生泰医疗器械,70mm*20mm*20片,数量：20*价格：2.1,2026-07-31,20,529,2.1,10960
259802430,诗芭克,70mm*20mm*20片,数量：30*价格：2.02,2026-07-31,30,6,2.02,180
236219615,惠州民信堂,70mm*20mm*20片,数量：30*价格：2.4,2026-07-11,800,12,2.4,1640
252814452,养正坊,70mm*20mm*20片,数量：1*价格：1.69,2026-03-25,0,285,1.69,399
244730011,广州生泰医疗器械,70mm*20mm*20片,数量：20*价格：2.05,2026-07-31,100,46,2.05,920
230845564,佳贝康,70mm*20mm*20片,数量：30*价格：2.1,2026-08-15,60,144,2.1,4940
216887227,广东正医药业,70mm*20mm*20片,数量：5*价格：2.0,2026-03-31,5,339,2.0,1695
256875889,葵之花,70mm*20mm*20片,数量：20*价格：2.05,2026-07-31,50,6,2.05,150
265375454,安徽一帆生物科技,70mm*20mm*20片,数量：10*价格：2.3,2026-08-01,100,20,2.3,100
256179140,贵州中弘福药业,70mm*20mm*20片,数量：40*价格：2.25,2026-08-22,5564,3,2.25,130
243925361,鑫强医疗,70mm*20mm*20片,数量：20*价格：2.35,2026-08,30,302,2.35,8030
185923570,深圳畅优,70mm*20mm*20片,数量：20*价格：2.2,2026-07-31,400,3,2.2,80
259389156,喜乐堂,70mm*20mm*20片,"数量：10*价格：2.09,数量：20*价格：2.05",2026-08-17,20,10,2.09,165
202837963,海洋康晨,70mm*20mm*20片,数量：30*价格：2.06,2026-07-31,30,2896,2.06,88268
228728884,广州定嘉,70mm*20mm*20片,数量：20*价格：2.15,2025-08-01,20,1645,2.15,32837
234828753,杏湾医疗,70mm*20mm*20片,"数量：30*价格：2.1,数量：50*价格：2.0",2025-06-20,850,3,2.1,150
257516742,白云山星群,70mm*20mm*20片,数量：20*价格：2.38,2026-08-31,56,1,2.38,50
213749391,祺宁旗舰店,70mm*20mm*20片,数量：20*价格：2.3,2026-08-01,990,4,2.3,110
259796260,海洋星辰,70mm*20mm*20片,数量：30*价格：2.06,2026-07-31,30,5,2.06,150
228290437,慷济医疗,70mm*20mm*20片,数量：30*价格：2.07,2026-08-01,30,34,2.07,1020
257033021,俏中原,70mm*20mm*20片,数量：30*价格：2.1,2026-07-31,1043,1,2.1,30
256236982,佳贝康,70mm*20mm*20片,数量：30*价格：2.1,2026-08-15,60,1,2.1,30
243080146,总健,70mm*20mm*20片,数量：30*价格：2.15,2026-07-31,70,4,2.15,140
267301864,奇盾旗舰店,70mm*20mm*20片,数量：30*价格：2.2,2026-07-11,1970,1,2.2,30
165401135,华升,70mm*20mm*20片,数量：10*价格：2.28,2026-02-01,20,820,2.28,14612
262560089,甜心医药,70mm*20mm*20片,数量：30*价格：2.4,2028-08-01,470,1,2.4,30
259908790,云泰医药（广东）,70mm*20mm*20片,数量：20*价格：2.4,2026-07-11,84142,4,2.4,180
251347942,惠州群梦医疗器械,70mm*20mm*20片,数量：60*价格：2.05,2026-08-31,500,1,2.05,20
