产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
262108913,广州定嘉,100片,数量：6*价格：6.8,2026-05-31,6,144,6.8,864
133391428,叶丰源,100片,数量：10*价格：6.8,2026-08-31,8000,166,6.8,1913
199458662,希尔康,100片,"数量：10*价格：6.67,数量：20*价格：6.58,数量：40*价格：6.55,数量：100*价格：6.4",2026-08-01,1000,17,6.67,920
259953358,东莞八贤堂,100片,"数量：6*价格：6.95,数量：10*价格：6.9,数量：30*价格：6.85,数量：50*价格：6.8",2026-06-30,100,218,6.95,2487
263258251,四之佳,100片,"数量：20*价格：6.58,数量：30*价格：6.56",2026-01-18,30,28,6.58,640
267671423,河南旭贞,100片,数量：1000*价格：0.08,2026-06-30,97000,3,0.08,3000
217814840,佳贝康,100片,数量：20*价格：6.68,2026-01-18,30,320,6.68,7610
259879919,晨惠旗舰店,100片,"数量：10*价格：5.8,数量：20*价格：5.7,数量：100*价格：5.65",2026-02-01,1650,15,5.8,2230
195352710,壹佰益,100片,数量：10*价格：6.8,2026-02-28,10,543,6.8,9096
175076174,一本医疗,100片,"数量：1*价格：9.99,数量：10*价格：6.8,数量：20*价格：6.7",2026-05-31,50,214,9.99,4021
223959417,叶丰源,100片,"数量：10*价格：6.8,数量：100*价格：6.75",2026-08-31,2000,17,6.8,1226
257127393,同瑞健,100片,"数量：10*价格：5.79,数量：20*价格：5.69,数量：100*价格：5.64",2026-03-31,8665,56,5.79,865
230711967,总健,100片,"数量：10*价格：6.7,数量：20*价格：6.6",2026-05-06,30,68,6.7,936
257071623,药店品种预约中心,100片,数量：10*价格：5.9,2026-04-30,1000,2,5.9,530
197714374,康百川,100片,数量：8*价格：5.88,2026-04-30,20,194,5.88,1501
258740028,湖南美雅,100片,"数量：10*价格：6.4,数量：20*价格：6.2",2026-04-22,100,7,6.4,530
258810273,惠仁医药,100片,"数量：10*价格：6.4,数量：20*价格：6.2",2026-04-22,100,5,6.4,350
226479699,瑞恩医疗,100片,数量：15*价格：5.99,2026-02-28,7712,30,5.99,6610
267246237,利安堂,100片,数量：10*价格：6.8,2026-08-31,4700,22,6.8,300
193772404,定宏医疗,100片,数量：10*价格：6.7,2026-04-30,10,1620,6.7,15451
158581863,慈康医疗,100片,数量：10*价格：7.9,2026-02-01,999,613,7.9,7098
258607653,日照雅岚,100片,"数量：10*价格：6.4,数量：20*价格：6.2",2026-04-22,100,20,6.4,710
208718141,惠桢药业,100片,数量：10*价格：6.4,2026-04-15,100,106,6.4,1327
195296235,同瑞健,100片,数量：10*价格：6.99,2026-02-28,10,230,6.99,2300
259115098,一本医疗,100片,数量：10*价格：5.78,2026-02-28,100,23,5.78,385
258487992,众诚医药,100片,"数量：10*价格：6.4,数量：20*价格：6.2",2026-04-15,100,3,6.4,230
266729258,希尔康,100片,"数量：10*价格：6.67,数量：20*价格：6.58,数量：40*价格：6.55,数量：100*价格：6.4",2026-08-01,200,3,6.67,240
217811762,慷济医疗,100片,数量：20*价格：6.69,2026-01-01,20,683,6.69,14680
222712306,佳贝康,100片,数量：20*价格：6.6,2026-01-18,30,398,6.6,5333
236225753,惠州群梦医疗器械,100片,数量：26*价格：6.58,2026-07-28,78,39,6.58,1192
260055140,广州源海,100片,"数量：10*价格：6.8,数量：20*价格：6.68",2026-01-01,4510,15,6.8,490
215486679,日照雅岚,100片,数量：20*价格：6.2,2026-04-22,100,21,6.2,521
258810271,惠仁医药,100片,"数量：10*价格：6.4,数量：20*价格：6.2",2026-04-22,100,2,6.4,200
256019088,满好医疗,100片,数量：18*价格：6.6,2026-08-31,100,24,6.6,486
257466846,佛山一药旗舰店,100片,数量：10*价格：6.98,2026-08-31,100,22,6.98,500
251000418,奇盾旗舰店,100片,数量：9*价格：5.9,2026-04-06,18,24,5.9,234
235133436,红马医械,100片,数量：20*价格：6.66,2026-07-31,2276,9,6.66,156
258411991,佛山诺康,100片,数量：10*价格：6.98,2026-07-31,30,76,6.98,1170
226132995,江西省战狼商贸,100片,数量：10*价格：6.78,2026-06-11,20,85,6.78,910
217114936,惠仁医药,100片,"数量：10*价格：6.4,数量：20*价格：6.2",2026-04-22,100,3,6.4,130
246647916,慷之旗舰店,100片,"数量：10*价格：5.2,数量：20*价格：4.7,数量：50*价格：4.5,数量：100*价格：4.3",2024-02-20,200,6,5.2,195
194459461,湖南美雅,100片,"数量：10*价格：6.4,数量：20*价格：6.2",2026-04-22,100,1,6.4,100
194446162,肯爱大健康,100片,数量：10*价格：6.8,2026-02-28,1000,60,6.8,830
213753922,总健,100片,"数量：1*价格：7.5,数量：10*价格：6.7,数量：20*价格：6.6",2026-06-30,20,238,7.5,2806
205812610,慷济医疗,100片,数量：20*价格：6.68,2026-01-01,20,6,6.68,100
267263751,樟树市永盛商贸,100片,数量：10*价格：7.0,2026-09-01,4854,7,7.0,80
250302351,总健,100片,数量：10*价格：6.7,2026-06-30,30,22,6.7,275
262108920,广州定嘉,100片,数量：6*价格：5.88,2026-03-01,12,13,5.88,82
219741997,湖南美雅,100片,数量：20*价格：6.2,2026-04-22,100,26,6.2,570
198138619,海氏海诺,100片,数量：10*价格：6.2,2026-02-25,9517,59,6.2,483
210248854,壹佰益,100片,数量：10*价格：6.5,2026-03-31,1000,31,6.5,396
262435891,中恩医药,100片,数量：50*价格：6.62,2026-07-31,432,1,6.62,50
215586643,仁信,100片,数量：25*价格：6.8,2026-04-30,2386,2,6.8,75
213753908,总健,100片,"数量：1*价格：7.5,数量：10*价格：6.7,数量：20*价格：6.6",2026-06-30,30,18,7.5,264
255951547,,100片,数量：45*价格：6.78,2026-02-28,100,2,6.78,90
199748116,新昱康,100片,数量：10*价格：5.95,2026-02-05,500,95,5.95,1077
196042503,云旭旗舰店,100片,数量：20*价格：6.8,2026-04-28,99959,2,6.8,40
260552799,东莞八贤堂,100片,数量：6*价格：6.8,2026-06-30,30,5,6.8,38
256185486,贵州中弘福药业,100片,数量：30*价格：6.69,2026-08-09,191,6,6.69,180
225540853,总健,100片,数量：5*价格：6.8,2026-05-06,20,21,6.8,150
