产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
116670279,满好医疗,70mm*20mm*20片,数量：30*价格：2.05,2026-08-31,400,3890,2.05,130419
215681870,佛山诺康,70mm*20mm*20片,数量：30*价格：2.04,2026-08-31,50,509,2.04,13491
252977395,福悦医药,70mm*20mm*20片,数量：30*价格：2.0,2026-07-31,30,31,2.0,930
250425714,葵之花,70mm*20mm*20片,数量：20*价格：2.05,2026-07-31,100,133,2.05,2163
122552774,满好医疗,70mm*20mm*20片,数量：60*价格：2.04,2026-08-31,340,3312,2.04,234430
257016514,金俊祥,70mm*20mm*20片,数量：30*价格：2.05,2026-07-31,6293,120,2.05,3881
213210301,亿丰旭,70mm*20mm*20片,数量：20*价格：2.05,2026-01-31,20,262,2.05,5250
224342013,总健,70mm*20mm*20片,数量：30*价格：2.15,2026-08-31,70,4203,2.15,128498
259174824,一本医疗,70mm*20mm*20片,数量：30*价格：2.2,2026-07-31,50,415,2.2,14457
257305683,烨兴堂,70mm*20mm*20片,数量：30*价格：2.15,2026-07-31,69,361,2.15,13391
259946457,广州定嘉,70mm*20mm*20片,数量：20*价格：2.1,2025-08-01,200,269,2.1,3805
260772005,武汉新杰,70mm*20mm*20片,数量：20*价格：2.3,2026-08-01,9030,33,2.3,2070
256923800,众诚医药,70mm*20mm*20片,数量：40*价格：2.05,2026-07-17,330,16,2.05,670
250495588,烨兴堂,70mm*20mm*20片,数量：30*价格：2.15,2026-07-31,69,29,2.15,1030
262498081,四之佳,70mm*20mm*20片,数量：30*价格：2.0,2026-08-15,60,16,2.0,610
236219615,惠州民信堂,70mm*20mm*20片,数量：30*价格：2.4,2026-07-11,800,12,2.4,1640
241406960,广州生泰医疗器械,70mm*20mm*20片,数量：20*价格：2.1,2026-07-31,20,529,2.1,10960
211501586,卓达医疗,70mm*20mm*20片,"数量：50*价格：2.15,数量：60*价格：2.1,数量：100*价格：2.05",2026-07-23,200,7,2.15,670
202381350,广州械师帮医疗科技,70mm*20mm*20片,数量：20*价格：2.1,2025-08-01,20,66,2.1,1285
194597801,药店品种预约中心,70mm*20mm*20片,数量：100*价格：1.98,2025-05-01,400,373,1.98,42930
257305685,烨兴堂,70mm*20mm*20片,数量：30*价格：2.15,2026-07-31,69,13,2.15,390
233030787,广州一药,70mm*20mm*20片,数量：30*价格：2.05,2026-08-31,50,319,2.05,1031
252814452,养正坊,70mm*20mm*20片,数量：1*价格：1.69,2026-03-25,0,272,1.69,379
216887227,广东正医药业,70mm*20mm*20片,数量：5*价格：2.0,2026-03-31,5,335,2.0,1675
230845564,佳贝康,70mm*20mm*20片,数量：30*价格：2.1,2026-08-15,60,143,2.1,4910
244730011,广州生泰医疗器械,70mm*20mm*20片,数量：20*价格：2.05,2026-07-31,100,44,2.05,880
256179140,贵州中弘福药业,70mm*20mm*20片,数量：40*价格：2.25,2026-08-22,5689,3,2.25,130
243925361,鑫强医疗,70mm*20mm*20片,数量：20*价格：2.35,2026-08,30,302,2.35,8030
248625440,烨兴堂,70mm*20mm*20片,数量：30*价格：2.15,2026-07-31,69,13,2.15,500
228728884,广州定嘉,70mm*20mm*20片,数量：20*价格：2.15,2025-08-01,20,1645,2.15,32837
185923570,深圳畅优,70mm*20mm*20片,数量：20*价格：2.2,2026-07-31,400,3,2.2,80
259802430,诗芭克,70mm*20mm*20片,数量：30*价格：2.02,2026-07-31,30,2,2.02,60
202837963,海洋康晨,70mm*20mm*20片,数量：30*价格：2.06,2026-07-31,30,2895,2.06,88238
257516742,白云山星群,70mm*20mm*20片,数量：20*价格：2.38,2026-08-31,56,1,2.38,50
259389156,喜乐堂,70mm*20mm*20片,"数量：10*价格：2.09,数量：20*价格：2.05",2026-08-17,20,7,2.09,120
213749391,祺宁旗舰店,70mm*20mm*20片,数量：20*价格：2.3,2026-08-01,990,4,2.3,110
