产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
195115391,湖南德康堂,380ml,"数量：6*价格：11.85,数量：50*价格：11.75",2024-08-31,999,150,11.85,1900
267237469,非凡贸易,380ml,数量：6*价格：11.9,2024-12-12,132,44,11.9,366
248284333,洁玲,380ml,数量：6*价格：11.59,2024-08-31,2987,194,11.59,2013
262441651,湖南德康堂,380ml,"数量：6*价格：11.85,数量：50*价格：11.7",2024-08-31,4665,33,11.85,335
264991270,药店品种预约中心,380ml,数量：10*价格：11.35,2024-08-09,40,14,11.35,172
243926625,药店品种预约中心,380ml,"数量：5*价格：12.9,数量：6*价格：12.8,数量：8*价格：12.4",2025-09-23,33,80,12.9,767
263032708,利安堂,380ml,数量：6*价格：12.6,2025-09-04,4748,31,12.6,252
246017179,药盛丰,380ml,数量：10*价格：11.9,2024-09-13,100,412,11.9,4943
216096163,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-05,999,33,12.29,367
259993435,洁玲,380ml,数量：6*价格：12.29,2025-06-05,4970,9,12.29,82
267237403,非凡贸易,380ml,数量：6*价格：11.9,2024-12-12,456,4,11.9,42
270138651,耀都云杉,380ml,数量：6*价格：12.67,2025-06-21,200,4,12.67,32
219424068,东莞康采药业,380ml,数量：6*价格：12.8,2025-07-04,60,17,12.8,141
195115392,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-05,9969,5,12.29,30
195461012,药店品种预约中心,380ml,数量：6*价格：12.8,2025-09-23,200,3,12.8,20
262441654,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-05,4960,6,12.29,40
198158759,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-05,7067,301,12.29,2932
212881651,洁玲,380ml,数量：6*价格：12.75,2025-06-01,1000,16,12.75,218
262441473,洁玲,380ml,数量：6*价格：11.69,2024-08-31,4896,13,11.69,104
234750172,药店品种预约中心,380ml,数量：6*价格：13.5,2025-07-16,6,2,13.5,12
259988609,洁玲,380ml,"数量：6*价格：11.7,数量：50*价格：11.59",2024-09-13,1000,5,11.7,46
194520873,华佗,380ml,数量：7*价格：12.38,2024-12-01,50,2,12.38,37
260403023,洁玲,380ml,数量：6*价格：11.69,2024-08-31,4886,7,11.69,114
193634146,壹佰益,380ml,数量：6*价格：12.7,2025-07-16,6,168,12.7,1005
206650493,康达人,380ml,数量：6*价格：12.99,2025-07-04,6,7,12.99,42
260269464,江西瀚霆药业,380ml,"数量：6*价格：13.0,数量：30*价格：12.37",2025-06-16,993,1,13.0,6
247907867,洁玲,380ml,"数量：6*价格：11.7,数量：50*价格：11.6",2024-08-31,1000,10,11.7,138
260013264,湖南德康堂,380ml,"数量：6*价格：11.85,数量：50*价格：11.75",2024-08-31,5000,0,11.85,0
260014993,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-15,987,1,12.29,12
194537972,五行医药,380ml,数量：7*价格：12.38,2024-12-01,50,0,12.38,0
194530053,天福旗舰店,380ml,数量：7*价格：12.38,2024-12-01,50,0,12.38,0
243926621,药店品种预约中心,380ml,数量：6*价格：12.5,2025-09-23,200,0,12.5,0
194168210,利安堂,380ml,数量：6*价格：12.6,2025-09-04,1000,2,12.6,12
195123300,壹佰益,380ml,数量：6*价格：12.7,2025-07-16,82,732,12.7,6439
194542527,洁玲,380ml,"数量：6*价格：12.75,数量：50*价格：12.64",2025-06-05,1000,2,12.75,12
