产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
267671423,河南旭贞,100片,数量：1000*价格：0.08,2026-06-30,97000,3,0.08,3000
133391428,叶丰源,100片,数量：10*价格：6.8,2026-08-31,8000,189,6.8,2213
199458662,希尔康,100片,"数量：10*价格：7.6,数量：20*价格：7.5,数量：40*价格：7.3,数量：100*价格：7.1",2026-09-01,100,18,7.6,1640
262108913,广州定嘉,100片,数量：6*价格：6.8,2026-05-31,6,206,6.8,1236
269626489,晖高,100片,数量：1000*价格：0.08,2026-05-01,98900,1,0.08,1000
268921064,央拓医药,100片,数量：30*价格：6.45,2026-07-31,300,20,6.45,910
223959417,叶丰源,100片,"数量：10*价格：6.8,数量：100*价格：6.75",2026-08-31,2000,20,6.8,1266
195352710,壹佰益,100片,数量：10*价格：6.8,2026-02-28,10,549,6.8,9140
175076174,一本医疗,100片,"数量：1*价格：9.99,数量：10*价格：6.88",2026-05-31,50,218,9.99,4091
257127393,同瑞健,100片,"数量：10*价格：5.79,数量：20*价格：5.69,数量：100*价格：5.64",2026-03-31,8480,73,5.79,1060
230711967,总健,100片,"数量：10*价格：6.7,数量：20*价格：6.6",2026-05-06,20,85,6.7,1226
193772404,定宏医疗,100片,数量：10*价格：6.7,2026-04-30,10,1723,6.7,16481
257071623,药店品种预约中心,100片,数量：10*价格：5.9,2026-04-30,1000,2,5.9,530
259953358,东莞八贤堂,100片,"数量：6*价格：6.95,数量：10*价格：6.9,数量：30*价格：6.85,数量：50*价格：6.8",2026-06-30,100,232,6.95,2615
197714374,康百川,100片,数量：8*价格：5.88,2026-04-30,20,196,5.88,1521
267246237,利安堂,100片,数量：10*价格：6.88,2026-08-31,4370,39,6.88,630
226479699,瑞恩医疗,100片,数量：15*价格：5.99,2026-02-28,7303,30,5.99,6610
266729258,希尔康,100片,"数量：10*价格：7.6,数量：20*价格：7.5,数量：40*价格：7.3,数量：100*价格：7.1",2026-09-01,100,6,7.6,300
158581863,慈康医疗,100片,数量：10*价格：7.9,2026-02-01,999,619,7.9,7158
