产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
216647535,江门永亮,230g,数量：6*价格：21.5,2026-06-21,6,617,21.5,5478
255995978,乐途,230g,数量：6*价格：21.5,2026-08-09,24,46,21.5,726
224933373,一千年医药,230g,数量：6*价格：21.5,2026-05-19,24,297,21.5,2384
259906300,湖南德康堂,230g,数量：6*价格：21.97,2026-06-08,4370,37,21.97,630
248526159,鑫美康,230g,数量：9*价格：24.3,2026-08-16,144,44,24.3,609
259910951,洁玲,230g,"数量：6*价格：22.7,数量：48*价格：22.2",2026-06-08,1000,8,22.7,326
234825256,非药汇,230g,数量：3*价格：23.8,2026-08-24,6,95,23.8,431
253733389,云达医疗,230g,数量：6*价格：24.25,2026-10-10,966,59,24.25,534
196233406,晋实惠,230g,数量：12*价格：23.98,2025-08-29,48,84,23.98,1449
217739636,乐途,230g,数量：6*价格：21.5,2026-05-01,24,333,21.5,3247
216319795,洁玲,230g,"数量：6*价格：22.7,数量：48*价格：22.5",2026-06-08,1000,145,22.7,2808
236328032,金东药城,230g,数量：12*价格：22.6,2026-06-14,48,42,22.6,612
259961867,晨文医药,230g,数量：6*价格：24.79,2026-09-10,480,7,24.79,66
263250681,广东森锐,230g,"数量：4*价格：27.5,数量：18*价格：26.5",2026-09-14,120,4,27.5,59
259757225,蒙特生物,230g,数量：6*价格：26.5,2026-08-01,9945,6,26.5,54
258417020,蒙特生物,230g,数量：6*价格：26.5,2026-08-01,9959,5,26.5,40
252943568,志文旗舰店,230g,"数量：3*价格：25.49,数量：6*价格：24.79,数量：9*价格：24.29",2026-02-28,45,5,25.49,39
262751663,东莞康洁,230g,"数量：4*价格：27.5,数量：8*价格：27.0,数量：18*价格：26.5",2026-09-14,360,3,27.5,32
257139357,同瑞健,230g,数量：6*价格：24.8,2026-06-07,204,4,24.8,30
262489983,美东盈,230g,"数量：3*价格：25.9,数量：6*价格：25.68,数量：12*价格：25.48,数量：24*价格：23.8",2026-01-09,57,1,25.9,30
260068888,一千年医药,230g,数量：6*价格：21.5,2026-05-19,24,2,21.5,24
211303053,志晨医药,230g,数量：6*价格：24.79,2026-09-12,9,51,24.79,351
265163600,鑫创源,230g,数量：9*价格：24.2,2026-08-22,90,2,24.2,18
204623286,东莞市晨禾供应链管理,230g,数量：6*价格：24.9,2028-03-01,300,21,24.9,231
248334326,湖南凡康,230g,"数量：6*价格：24.2,数量：9*价格：23.9",2026-06-07,171,6,24.2,60
200248052,同瑞健,230g,数量：6*价格：24.8,2026-06-07,6,268,24.8,1973
255858264,江门永亮,230g,数量：6*价格：21.5,2026-08-01,6,2,21.5,12
256655797,昌信恒,230g,数量：6*价格：24.8,2026-06-07,6,9,24.8,54
194736331,鑫创源,230g,数量：9*价格：24.2,2026-08-22,180,217,24.2,3015
198295829,洁玲,230g,"数量：1*价格：27.0,数量：6*价格：23.5",2026-06-08,1000,6,27.0,28
215590054,江门永亮,230g,数量：6*价格：21.5,2026-08-01,6,21,21.5,126
195116197,湖南德康堂,230g,数量：6*价格：21.99,2026-06-08,3970,64,21.99,1030
200057509,东莞市美东食品商贸,230g,数量：6*价格：24.8,2025-11-23,500,28,24.8,270
257056388,翔发,230g,数量：6*价格：25.5,2026-03-22,42,1,25.5,6
260483699,志晨医药,230g,"数量：3*价格：25.49,数量：6*价格：24.79,数量：9*价格：24.29",2026-09-12,1013,4,25.49,25
252938921,志晨医药,230g,"数量：3*价格：25.49,数量：6*价格：24.79,数量：9*价格：24.29",2026-09-12,1011,1,25.49,3
262442655,湖南德康堂,230g,数量：6*价格：22.1,2026-06-08,4994,1,22.1,6
194542510,洁玲,230g,数量：6*价格：23.5,2026-06-08,6,10,23.5,60
255761616,艾小七,230g,数量：6*价格：23.8,2026-08-07,156,0,23.8,0
215638893,壹佰益,230g,数量：9*价格：23.8,2026-06-07,9,12,23.8,108
200739999,湖北惠源,230g,数量：16*价格：23.8,2026-09-15,40,3,23.8,76
194667802,壹佰益,230g,"数量：6*价格：23.95,数量：48*价格：23.9",2026-06-07,204,2,23.95,18
267672060,康多多,230g,数量：10*价格：24.0,2026-09-14,200,1,24.0,10
210250905,福鄂花参燕,230g,数量：6*价格：24.0,2026-03-25,996,2,24.0,18
202370782,药店品种预约中心,230g,数量：10*价格：24.49,2026-04-05,10,2,24.49,20
262354764,博纳汇,230g,数量：10*价格：24.5,2026-04-05,10,0,24.5,0
262335669,湖南凡康,230g,"数量：6*价格：24.5,数量：9*价格：24.1",2026-06-07,171,0,24.5,0
260333268,艾小七,230g,数量：9*价格：24.5,2026-08-07,153,0,24.5,0
258458600,福鄂花参燕,230g,数量：6*价格：24.5,2026-03-25,10000,0,24.5,0
255896506,紫芊,230g,"数量：6*价格：24.5,数量：12*价格：24.3",2026-08-23,1688,0,24.5,0
210251339,参燕堂,230g,数量：6*价格：24.5,2026-04-01,9996,0,24.5,0
195149983,诚锐,230g,"数量：6*价格：24.5,数量：12*价格：23.9",2027-03-02,200,0,24.5,0
194155729,东莞千吉惠,230g,"数量：6*价格：24.5,数量：12*价格：23.9",2025-11-20,50,1,24.5,10
258269327,昌信恒,230g,数量：6*价格：24.7,2026-06-07,205,0,24.7,0
255957417,湖南凡康,230g,"数量：6*价格：24.7,数量：9*价格：24.2",2026-06-07,171,0,24.7,0
248333208,湖南凡康,230g,"数量：6*价格：24.7,数量：9*价格：24.3",2026-06-07,171,0,24.7,0
252938879,志晨医药,230g,数量：6*价格：24.79,2026-09-12,1013,0,24.79,0
265441764,晨惠旗舰店,230g,"数量：10*价格：24.8,数量：30*价格：24.6",2025-12-15,30,0,24.8,0
265440542,晨惠旗舰店,230g,"数量：10*价格：24.8,数量：20*价格：24.6",2025-12-15,30,0,24.8,0
246704286,艾小七,230g,数量：6*价格：24.8,2026-08-07,156,0,24.8,0
