产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
195352710,壹佰益,100片,数量：10*价格：6.7,2026-02-28,10,465,6.7,8327
208718141,惠桢药业,100片,数量：10*价格：5.7,2026-04-15,100,88,5.7,1117
267246237,利安堂,100片,数量：10*价格：6.8,2026-08-31,4930,3,6.8,70
184692157,星海康,100片,数量：10*价格：5.9,2026-04-30,4963,12,5.9,76
259953358,东莞八贤堂,100片,"数量：6*价格：6.95,数量：10*价格：6.9,数量：30*价格：6.85,数量：50*价格：6.8",2026-06-30,100,167,6.95,2030
258411991,佛山诺康,100片,数量：10*价格：6.98,2026-07-31,30,67,6.98,1075
217814840,佳贝康,100片,"数量：20*价格：6.6,数量：40*价格：6.58",2026-01-18,40,230,6.6,5500
175076174,一本医疗,100片,"数量：1*价格：9.99,数量：10*价格：6.8,数量：20*价格：6.6",2026-04-30,50,175,9.99,3206
259879919,晨惠旗舰店,100片,"数量：10*价格：5.8,数量：20*价格：5.7,数量：100*价格：5.65",2026-02-01,2850,14,5.8,1080
232976915,烨兴堂,100片,"数量：10*价格：6.8,数量：20*价格：6.6",2026-07-31,200,13,6.8,565
236225753,惠州群梦医疗器械,100片,数量：26*价格：6.58,2026-07-28,78,35,6.58,1088
197714374,康百川,100片,数量：8*价格：5.39,2026-04-30,8,174,5.39,1281
257466846,佛山一药旗舰店,100片,数量：10*价格：6.98,2026-08-31,100,18,6.98,400
256019088,满好医疗,100片,数量：18*价格：6.6,2026-08-31,100,18,6.6,376
193772404,定宏医疗,100片,数量：10*价格：6.7,2026-04-30,10,1597,6.7,15240
246365159,福悦医药,100片,数量：8*价格：6.8,2026-08-31,8,264,6.8,2112
223959417,叶丰源,100片,"数量：10*价格：6.8,数量：100*价格：6.75",2026-08-31,2000,7,6.8,456
258951873,惠桢药业,100片,"数量：10*价格：7.2,数量：20*价格：7.1",2026-08-14,100,20,7.2,240
194446162,肯爱大健康,100片,数量：10*价格：6.8,2026-07-31,1000,52,6.8,745
257127393,同瑞健,100片,"数量：10*价格：5.79,数量：20*价格：5.69,数量：100*价格：5.64",2026-03-31,9425,12,5.79,175
260055140,广州源海,100片,"数量：10*价格：6.8,数量：20*价格：6.68",2026-01-01,4640,9,6.8,360
232987967,烨兴堂,100片,"数量：10*价格：6.8,数量：20*价格：6.6",2026-07-31,200,4,6.8,170
