产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
230587110,湖南德康堂,23g,"数量：10*价格：9.0,数量：40*价格：8.8",2025-08-24,1992,513,9.0,8007
262548629,药店品种预约中心,25g,"数量：10*价格：3.99,数量：20*价格：3.5",2025-04-01,890,9,3.99,110
248471804,洁玲,23g/盒,数量：20*价格：8.8,2025-09-01,779,28,8.8,710
265304099,洁玲,23g/盒,数量：20*价格：8.8,2025-09-01,779,21,8.8,470
243875828,哈医佰益,23g/盒,"数量：10*价格：8.99,数量：20*价格：8.9,数量：40*价格：8.78,数量：100*价格：8.76",2025-09-01,400,44,8.99,740
272852544,济雅搏堂,25g,"数量：10*价格：3.5,数量：20*价格：3.3",2025-03-01,840,2,3.5,30
246202749,美络康,23g/盒,"数量：10*价格：9.1,数量：20*价格：9.08,数量：30*价格：9.05,数量：100*价格：8.99",2025-09-01,1251,23,9.1,270
230665920,药店品种预约中心,23g,数量：10*价格：10.5,2025-08-25,320,7,10.5,80
230665897,药店品种预约中心,23g,数量：10*价格：10.5,2025-08-25,370,3,10.5,30
272852537,济雅搏堂,25g,"数量：10*价格：3.5,数量：20*价格：3.3",2025-03-01,840,0,3.5,0
272850449,东越星,25g,"数量：10*价格：3.5,数量：20*价格：3.3",2025-03-01,840,0,3.5,0
272850445,东越星,25g,"数量：10*价格：3.5,数量：20*价格：3.3",2025-03-01,840,0,3.5,0
270040076,药店品种预约中心,25g,"数量：10*价格：3.99,数量：20*价格：3.5",2025-04-01,1000,0,3.99,0
262549279,药店品种预约中心,25g,"数量：10*价格：3.99,数量：20*价格：3.5",2025-04-01,1000,0,3.99,0
260152430,药店品种预约中心,25g,"数量：10*价格：3.99,数量：20*价格：3.5",2025-04-01,1000,0,3.99,0
237117276,卓弘,25g,"数量：10*价格：3.99,数量：20*价格：3.5",2025-04-01,1000,0,3.99,0
272850441,东越星,25g,"数量：2*价格：4.5,数量：5*价格：3.88,数量：10*价格：3.5,数量：20*价格：3.3",2025-03-01,840,0,4.5,0
272852532,济雅搏堂,25g,"数量：2*价格：4.8,数量：5*价格：3.8,数量：10*价格：3.5,数量：20*价格：3.3",2025-03-01,840,0,4.8,0
272852515,济雅搏堂,25g,"数量：1*价格：5.0,数量：10*价格：3.5,数量：20*价格：3.3",2025-03-01,840,0,5.0,0
272850439,东越星,25g,"数量：1*价格：5.0,数量：5*价格：3.99,数量：10*价格：3.5,数量：20*价格：3.3",2025-03-01,840,0,5.0,0
251670980,美络康,23g/盒,"数量：10*价格：9.1,数量：20*价格：9.08,数量：30*价格：9.05,数量：100*价格：8.99",2025-09-01,1251,5,9.1,50
250533569,哈医佰益,23g/盒,"数量：20*价格：9.1,数量：100*价格：8.88",2025-09-01,3111,3,9.1,250
228235555,同瑞健,23g,数量：20*价格：9.25,2025-09-01,400,31,9.25,645
252906604,昌信恒,23g,数量：40*价格：9.35,2025-09-01,400,0,9.35,0
228803477,益恩健,23g/支,数量：20*价格：9.49,2025-08-24,760,0,9.49,0
