产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
116670279,满好医疗,70mm*20mm*20片,数量：30*价格：2.05,2026-08-31,400,3787,2.05,126319
215681870,佛山诺康,70mm*20mm*20片,数量：30*价格：2.04,2026-08-31,50,454,2.04,11546
257620415,深圳弘升,70mm*20mm*20片,"数量：20*价格：2.05,数量：40*价格：2.02,数量：80*价格：1.99,数量：200*价格：1.97",2026-07-18,400,90,2.05,5090
224342013,总健,70mm*20mm*20片,数量：30*价格：2.05,2026-08-31,70,4199,2.05,128378
213210301,亿丰旭,70mm*20mm*20片,数量：20*价格：2.05,2026-01-31,20,258,2.05,5170
216887227,广东正医药业,70mm*20mm*20片,数量：5*价格：2.0,2026-03-31,5,326,2.0,1630
122552774,满好医疗,70mm*20mm*20片,数量：60*价格：2.04,2026-08-31,340,3309,2.04,234250
257016514,金俊祥,70mm*20mm*20片,数量：30*价格：2.05,2026-07-31,10783,120,2.05,3881
257305683,烨兴堂,70mm*20mm*20片,数量：30*价格：2.05,2026-07-31,80,359,2.05,13281
259946457,广州定嘉,70mm*20mm*20片,数量：20*价格：2.1,2025-08-01,200,262,2.1,3665
260772005,武汉新杰,70mm*20mm*20片,数量：20*价格：2.3,2026-08-01,9030,33,2.3,2070
241406960,广州生泰医疗器械,70mm*20mm*20片,数量：20*价格：2.1,2026-07-31,20,528,2.1,10940
250425714,葵之花,70mm*20mm*20片,数量：20*价格：2.05,2026-07-31,20,117,2.05,1833
250495588,烨兴堂,70mm*20mm*20片,数量：30*价格：2.15,2026-07-31,80,29,2.15,1030
256923800,众诚医药,70mm*20mm*20片,数量：40*价格：2.05,2026-07-17,370,15,2.05,630
262498081,四之佳,70mm*20mm*20片,数量：30*价格：2.0,2026-08-15,60,13,2.0,500
236219615,惠州民信堂,70mm*20mm*20片,数量：30*价格：2.4,2026-07-11,800,11,2.4,1590
202381350,广州械师帮医疗科技,70mm*20mm*20片,数量：20*价格：2.1,2025-08-01,20,66,2.1,1285
211501586,卓达医疗,70mm*20mm*20片,"数量：20*价格：2.1,数量：50*价格：2.05,数量：100*价格：2.0",2026-07-23,200,4,2.1,500
248625440,烨兴堂,70mm*20mm*20片,数量：30*价格：2.05,2026-07-31,80,12,2.05,470
257305685,烨兴堂,70mm*20mm*20片,数量：30*价格：2.03,2026-07-31,80,13,2.03,390
228728884,广州定嘉,70mm*20mm*20片,数量：20*价格：2.15,2025-08-01,20,1645,2.15,32837
252814452,养正坊,70mm*20mm*20片,数量：1*价格：1.69,2026-03-25,0,260,1.69,359
243925361,鑫强医疗,70mm*20mm*20片,数量：20*价格：2.06,2026-08,30,302,2.06,8030
244730011,广州生泰医疗器械,70mm*20mm*20片,数量：20*价格：2.1,2026-07-31,20,44,2.1,880
233030787,广州一药,70mm*20mm*20片,数量：30*价格：2.05,2026-08-31,50,318,2.05,981
256179140,贵州中弘福药业,70mm*20mm*20片,数量：40*价格：2.25,2026-08-22,5689,3,2.25,130
245561961,福悦医药,70mm*20mm*20片,数量：30*价格：2.03,2026-07-31,8134,4,2.03,140
202837963,海洋康晨,70mm*20mm*20片,数量：30*价格：2.06,2026-07-31,30,2895,2.06,88238
213749391,祺宁旗舰店,70mm*20mm*20片,数量：20*价格：2.3,2026-08-01,990,4,2.3,110
228142522,佛山一药旗舰店,70mm*20mm*20片,数量：30*价格：2.03,2026-08-07,100,2,2.03,100
257516742,白云山星群,70mm*20mm*20片,数量：20*价格：2.38,2026-08-31,76,1,2.38,50
259389156,喜乐堂,70mm*20mm*20片,"数量：10*价格：2.09,数量：20*价格：2.05",2026-08-17,20,6,2.09,100
262093222,粤药健,70mm*20mm*20片,"数量：10*价格：2.2,数量：20*价格：2.18",2026-07-31,15,2,2.2,340
252977395,福悦医药,70mm*20mm*20片,数量：30*价格：2.0,2026-07-31,30,1,2.0,30
259802430,诗芭克,70mm*20mm*20片,数量：30*价格：2.02,2026-07-31,30,1,2.02,30
259796260,海洋星辰,70mm*20mm*20片,数量：30*价格：2.06,2026-07-31,30,5,2.06,150
228290437,慷济医疗,70mm*20mm*20片,数量：30*价格：2.07,2026-08-01,30,34,2.07,1020
258408115,广州一药,70mm*20mm*20片,数量：30*价格：2.08,2026-08-31,50,1,2.08,30
232617251,晨惠旗舰店,70mm*20mm*20片,数量：30*价格：2.08,2026-08-01,30,58,2.08,2260
220815543,佛山小羚羊,70mm*20mm*20片,数量：30*价格：2.08,2026-04-30,50,15,2.08,650
256236982,佳贝康,70mm*20mm*20片,数量：30*价格：2.1,2026-08-15,60,1,2.1,30
230845564,佳贝康,70mm*20mm*20片,数量：30*价格：2.1,2026-08-15,60,142,2.1,4860
267301864,奇盾旗舰店,70mm*20mm*20片,数量：30*价格：2.2,2026-07-11,1970,1,2.2,30
267236677,利安堂,70mm*20mm*20片,数量：30*价格：2.2,2026-08-30,5000,1,2.2,30
259349983,广东大畅,70mm*20mm*20片,数量：20*价格：2.08,2025-10-31,100,3,2.08,220
262556742,喜乐堂,70mm*20mm*20片,"数量：10*价格：2.1,数量：20*价格：2.06",2026-08-17,180,1,2.1,20
257040428,星海康,70mm*20mm*20片,数量：30*价格：2.1,2026-07-31,10943,7,2.1,220
260759786,东莞八贤堂,70mm*20mm*20片,"数量：20*价格：2.13,数量：30*价格：2.08",2026-07-31,37375,3,2.13,80
251347942,惠州群梦医疗器械,70mm*20mm*20片,数量：30*价格：2.28,2026-08-31,100,1,2.28,20
165401135,华升,70mm*20mm*20片,数量：10*价格：2.28,2026-02-01,20,819,2.28,14602
257684006,正邦贸易,70mm*20mm*20片,数量：20*价格：2.4,2026-08-02,958,1,2.4,20
259605569,榭华医疗,70mm*20mm*20片,数量：20*价格：2.5,2026-04-30,520,2,2.5,40
262390740,森淼医疗,70mm*20mm*20片,数量：20*价格：2.88,2025-08-01,200,1,2.88,20
168534589,濠源医疗器械,70mm*20mm*20片,数量：20*价格：2.8,2026-06-11,9164,31,2.8,836
261690143,暖心堂,70mm*20mm*20片,数量：10*价格：2.09,2026-08-17,20,1,2.09,10
194597801,药店品种预约中心,70mm*20mm*20片,数量：100*价格：1.98,2025-05-01,400,373,1.98,42930
251573505,福悦医药,70mm*20mm*20片,数量：30*价格：2.03,2026-07-31,8134,0,2.03,0
250495603,烨兴堂,70mm*20mm*20片,数量：30*价格：2.03,2026-07-31,80,0,2.03,0
228142617,佛山一药旗舰店,70mm*20mm*20片,数量：30*价格：2.03,2026-08-07,100,0,2.03,0
