产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
193772404,定宏医疗,100片/盒,数量：10*价格：6.7,2026-04-30,10,1823,6.7,17481
271207832,央拓医药,70mm*20mm*100片,数量：30*价格：6.45,2026-07-31,300,47,6.45,1700
257127393,同瑞健,100片,"数量：10*价格：5.79,数量：20*价格：5.69,数量：100*价格：5.64",2026-03-31,8125,102,5.79,1410
226132995,江西省战狼商贸,100片,数量：10*价格：6.88,2026-06-11,20,129,6.88,1460
260552799,东莞八贤堂,100片,数量：6*价格：6.8,2026-06-30,30,29,6.8,212
230711967,总健,100片,"数量：10*价格：6.8,数量：20*价格：6.7",2026-05-06,20,106,6.8,1496
217811762,慷济医疗,70mm*20mm*100片,数量：20*价格：6.69,2026-01-01,20,702,6.69,15060
235133436,红马医械,100片/盒,数量：20*价格：6.67,2026-07-31,1980,22,6.67,378
272371116,佛山小羚羊,100片,数量：10*价格：6.8,2026-07-31,1528,10,6.8,128
267246237,利安堂,70mm*20mm*100片,数量：10*价格：6.88,2026-08-31,4030,48,6.88,970
222964204,烨兴堂,100片,数量：10*价格：5.75,2026-04-30,500,10,5.75,110
271702632,广州定嘉,70mm*20mm*100片,数量：6*价格：6.8,2026-05-31,6,6,6.8,36
133391428,叶丰源,70*20mm*100片,数量：10*价格：6.8,2026-08-31,8000,195,6.8,2314
223959417,叶丰源,70mm*20mm*100片,"数量：10*价格：6.8,数量：100*价格：6.75",2026-08-31,2000,26,6.8,1376
251000418,奇盾旗舰店,100片/盒,数量：9*价格：5.9,2026-04-06,18,36,5.9,360
256019088,满好医疗,100片/盒,数量：18*价格：6.6,2026-08-31,100,33,6.6,696
158581863,慈康医疗,100片/盒,数量：10*价格：7.9,2026-02-01,999,623,7.9,7211
258411991,佛山诺康,100片,数量：10*价格：6.98,2026-07-31,30,82,6.98,1230
213753908,总健,100片,"数量：1*价格：7.5,数量：10*价格：6.8,数量：20*价格：6.7",2026-06-30,20,23,7.5,319
260055140,广州源海,100片,"数量：10*价格：6.8,数量：20*价格：6.68",2026-01-01,4295,21,6.8,705
197714374,康百川,100片/盒,数量：8*价格：5.88,2026-04-30,20,200,5.88,1565
179257892,柏特医疗,100片/盒,数量：20*价格：5.65,2026-02-03,179,6,5.65,321
270034368,慷济医疗,70mm*20mm*100片,数量：20*价格：6.69,2026-01-01,1110,3,6.69,90
169243859,为诚医疗,100片,数量：10*价格：6.99,2026-03-02,5657,47,6.99,343
257139203,同瑞健,70mm*20mm*100片,数量：10*价格：6.8,2026-02-28,9999,3,6.8,35
272156675,乐药购,70mm*20mm*100片,数量：30*价格：6.6,2026-06-30,300,2,6.6,60
272371118,佛山小羚羊,100片,数量：10*价格：6.8,2026-07-31,1528,3,6.8,30
261682102,奔康医疗,70mm*20mm*100片,数量：10*价格：6.79,2026-01-31,20,2,6.79,20
270417059,东莞八贤堂,100片,数量：6*价格：6.8,2026-06-30,100,2,6.8,20
272123840,四川宜初霁,100片,数量：10*价格：6.83,2026-07-31,10,2,6.83,20
209560619,恒生医疗,70mm*20mm*100片,数量：20*价格：7.2,2025-12-31,100000,24,7.2,416
257455365,田苗旗舰店,100片,数量：10*价格：6.9,2026-04-01,999979,2,6.9,20
267671423,河南旭贞,100片/盒,数量：1000*价格：0.08,2026-06-30,97000,3,0.08,3000
199458662,希尔康,70mm*20mm*100片,"数量：10*价格：7.6,数量：20*价格：7.5,数量：40*价格：7.3,数量：100*价格：7.1",2026-09-01,100,18,7.6,1640
175076174,一本医疗,70mm*20mm*100片,"数量：1*价格：9.99,数量：10*价格：6.88",2026-05-31,50,219,9.99,4101
195352710,壹佰益,每盒装100片,数量：10*价格：6.8,2026-02-28,10,549,6.8,9140
259953358,东莞八贤堂,100片,"数量：6*价格：6.95,数量：10*价格：6.9,数量：30*价格：6.85,数量：50*价格：6.8",2026-06-30,100,234,6.95,2635
226479699,瑞恩医疗,70mm*23mm*100片,数量：15*价格：5.99,2026-02-28,7303,30,5.99,6610
266729258,希尔康,100片,"数量：10*价格：7.6,数量：20*价格：7.5,数量：40*价格：7.3,数量：100*价格：7.1",2026-09-01,100,6,7.6,300
246647916,慷之旗舰店,70mm*20mm*100片,"数量：10*价格：5.2,数量：20*价格：4.7,数量：50*价格：4.5,数量：100*价格：4.3",2024-02-20,200,6,5.2,295
195296235,同瑞健,70mm*20mm*100片,数量：10*价格：6.99,2026-02-28,10,231,6.99,2310
195236748,深圳亿乐康,70mm*23mm*100片,数量：10*价格：5.8,2026-04-30,1000,1,5.8,200
215486679,日照雅岚, 70mm*23mm*100片,数量：20*价格：6.2,2026-04-22,100,21,6.2,521
208718141,惠桢药业,100片,数量：10*价格：6.4,2026-04-15,100,106,6.4,1327
262108920,广州定嘉,70mm*23mm*100片,数量：10*价格：5.88,2026-03-01,12,23,5.88,156
258487992,众诚医药,70mm*23mm*100片,"数量：10*价格：6.4,数量：20*价格：6.2",2026-04-15,100,3,6.4,230
258607653,日照雅岚,70mm*23mm*100片,"数量：10*价格：6.4,数量：20*价格：6.2",2026-04-22,100,21,6.4,720
259115098,一本医疗,70mm*23mm*100片,数量：10*价格：5.78,2026-02-28,100,24,5.78,395
258740028,湖南美雅,70mm*23mm*100片,"数量：10*价格：6.4,数量：20*价格：6.2",2026-04-22,100,7,6.4,530
215586643,仁信,100片,数量：25*价格：6.8,2026-04-30,2273,4,6.8,130
258810273,惠仁医药,70mm*23mm*100片,"数量：10*价格：6.4,数量：20*价格：6.2",2026-04-22,100,5,6.4,350
258810271,惠仁医药,70mm*23mm*100片,"数量：10*价格：6.4,数量：20*价格：6.2",2026-04-22,100,2,6.4,200
205812610,慷济医疗,70mm*20mm*100片,数量：20*价格：6.68,2026-01-01,20,7,6.68,120
198138619,海氏海诺,100片/盒,数量：10*价格：6.2,2026-02-25,9455,66,6.2,545
213753922,总健,100片,"数量：1*价格：7.5,数量：10*价格：6.8,数量：20*价格：6.7",2026-06-30,20,239,7.5,2826
194446162,肯爱大健康,100片,数量：10*价格：6.8,2026-02-28,1000,61,6.8,840
