产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
266571190,鑫强医疗,300ml,数量：4*价格：12.66,2025-06-15,200,27,12.66,265
252898882,容易采,300ml,"数量：6*价格：12.7,数量：50*价格：12.69",2025-09-02,996,319,12.7,3548
194542530,洁玲,300ml,"数量：6*价格：12.7,数量：50*价格：12.69",2025-06-15,1000,111,12.7,992
194542529,洁玲,300ml,"数量：6*价格：12.7,数量：50*价格：12.69",2025-06-15,1000,31,12.7,346
194542532,洁玲,300ml,"数量：6*价格：12.69,数量：100*价格：12.68",2025-06-15,1000,93,12.69,930
262442326,洁玲,300ml,数量：7*价格：12.69,2025-06-15,1000,6,12.69,67
260025761,湖南德康堂,300ml,数量：6*价格：12.77,2025-06-15,947,8,12.77,52
260228802,耀都云杉,300ml,数量：6*价格：12.75,2025-06-16,200,8,12.75,88
262561864,容易采,300ml,"数量：6*价格：12.68,数量：50*价格：12.67",2025-09-02,1000,5,12.68,30
194542531,洁玲,300ml,"数量：6*价格：12.7,数量：50*价格：12.69",2025-06-15,1000,5,12.7,34
260333585,鑫强医疗,300ml,数量：3*价格：13.5,2025-06-15,8,8,13.5,38
263157399,湖南德康堂,300ml,数量：6*价格：12.77,2025-06-15,4989,1,12.77,11
267313719,耀都云杉,300ml,数量：6*价格：12.85,2025-06-16,200,1,12.85,10
208770626,金色天源,300ml,"数量：6*价格：13.2,数量：50*价格：13.0",2025-08-18,644,6,13.2,68
267142236,药通通旗舰店,300ml,数量：5*价格：14.4,2025-03-24,15,1,14.4,10
255206152,江西瀚霆药业,300ml,数量：6*价格：12.71,2025-06-16,999,12,12.71,162
211928382,杭州品正生物科技,300ml,数量：6*价格：13.3,2025-03-22,640,11,13.3,98
267120183,恒望商贸,300ml,数量：6*价格：13.88,2025-07-16,12,1,13.88,6
250299826,洁玲,300ml,数量：5*价格：9.8,2024-02-29,1045,1,9.8,5
267142232,江西繁盛健康产业,300ml,数量：5*价格：13.1,2025-06-16,15,1,13.1,5
248436023,耀都云杉,300ml,"数量：4*价格：13.87,数量：6*价格：12.98,数量：12*价格：12.85,数量：20*价格：12.72",2025-06-16,100,9,13.87,90
234588190,山东零采医疗器械,300ml,数量：5*价格：14.8,2025-08-18,200,5,14.8,27
265264539,百善仁心医药,300ml,"数量：2*价格：24.8,数量：6*价格：23.8,数量：10*价格：22.8,数量：20*价格：21.8",2024-08-04,32,1,24.8,2
236089646,广东康城,300ml,数量：20*价格：4.0,2025-02-04,99990,0,4.0,0
258201848,众耀旗舰店,300ml,"数量：5*价格：6.86,数量：10*价格：6.8,数量：20*价格：6.6,数量：100*价格：5.99",2026-10-10,1000,0,6.86,0
259915932,洁玲,300ml,数量：5*价格：9.8,2024-02-29,1000,0,9.8,0
266628006,东莞千吉惠,300ml,"数量：6*价格：12.65,数量：12*价格：12.63",2024-12-22,50,0,12.65,0
266569566,鑫强医疗,300ml,数量：4*价格：12.66,2025-06-15,200,0,12.66,0
266196066,耀都云杉,300ml,数量：6*价格：12.66,2025-06-16,100,0,12.66,0
266128513,洁玲,300ml,数量：6*价格：12.69,2025-06-15,1000,0,12.69,0
259999105,洁玲,300ml,数量：6*价格：12.69,2025-06-15,1000,0,12.69,0
260268874,江西瀚霆药业,300ml,"数量：6*价格：12.71,数量：50*价格：12.58",2025-06-16,999,0,12.71,0
259687458,江西瀚霆药业,300ml,"数量：6*价格：12.71,数量：30*价格：12.6",2025-06-17,999,0,12.71,0
247907221,洁玲,300ml,"数量：6*价格：12.71,数量：50*价格：12.69",2025-06-15,1000,0,12.71,0
265613670,华佗,300ml,数量：7*价格：12.72,2024-09-01,50,0,12.72,0
194537974,五行医药,300ml,数量：7*价格：12.72,2024-09-01,50,0,12.72,0
194530052,天福旗舰店,300ml,数量：7*价格：12.72,2024-09-01,50,0,12.72,0
194520874,华佗,300ml,数量：7*价格：12.72,2024-09-01,50,0,12.72,0
