产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
260216152,药店品种预约中心,50g(250mg*200粒),数量：2*价格：58.8,2025-10-17,2,1702,58.8,3404
257428095,药店品种预约中心,50g(250mg*200粒),数量：2*价格：58.8,2025-10-17,2,1220,58.8,2440
215678521,广东森锐,50g(250mg*200粒),"数量：2*价格：60.5,数量：5*价格：60.2",2025-08-11,5,68,60.5,234
257139057,药店品种预约中心,50g(250mg*200粒),数量：2*价格：59.2,2025-10-17,2,30,59.2,60
229601192,山东零采医疗器械,50g(250mg*200粒),数量：3*价格：60.49,2025-07-13,10,567,60.49,2372
234615893,山东零采医疗器械,50g(250mg*200粒),数量：3*价格：60.49,2025-07-13,10,237,60.49,985
223796031,新乾方,50g(250mg*200粒),数量：3*价格：62.8,2025-07-12,391,2612,62.8,10381
271010375,健善坊,50g(250mg*200粒),数量：3*价格：60.2,2025-08-05,5,80,60.2,287
262301649,药店品种预约中心,50g(250mg*200粒),数量：2*价格：58.9,2025-10-17,5,805,58.9,2382
267243285,大圣旗舰店,50g(250mg*200粒),数量：3*价格：60.48,2025-06-06,6,77,60.48,401
257631778,金迈通,50g(250mg*200粒),"数量：3*价格：60.46,数量：5*价格：60.2",2025-08-13,5,56,60.46,208
229602404,红马医械,50g(250mg*200粒),数量：3*价格：60.49,2025-07-13,10,402,60.49,1824
202905548,药店品种预约中心,50g(250mg*200粒),"数量：1*价格：66.5,数量：3*价格：61.5,数量：5*价格：60.5,数量：10*价格：60.0",2025-07-11,15,292,66.5,1207
224295743,山东零采医疗器械,50g(250mg*200粒),数量：3*价格：60.49,2025-07-13,10,28,60.49,111
250582411,国曜医药,50g(250mg*200粒),"数量：2*价格：64.0,数量：5*价格：63.0,数量：15*价格：61.5",2025-10-31,71,275,64.0,1925
262492914,成毅旗舰店,50g(250mg*200粒),数量：3*价格：62.5,2025-08-16,3,66,62.5,198
260181560,东莞锦华,50g(250mg*200粒),"数量：3*价格：62.5,数量：5*价格：61.8",2025-09-01,9918,7,62.5,82
259218334,惠州民信堂,50g(250mg*200粒),"数量：1*价格：63.5,数量：2*价格：62.5,数量：4*价格：61.8",2025-09-06,10,30,63.5,72
264506245,药店品种预约中心,50g(250mg*200粒),数量：2*价格：59.74,2025-10-17,2,76,59.74,152
