产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
116670279,满好医疗,70mm*20mm*20片,数量：30*价格：2.05,2026-08-31,400,4295,2.05,146009
250425714,葵之花,70mm*20mm*20片,数量：20*价格：2.05,2026-07-31,100,213,2.05,4303
224342013,总健,70mm*20mm*20片,数量：30*价格：2.15,2026-08-31,70,4206,2.15,128638
263564950,安徽绅养道健康科技,70mm*20mm*20片,数量：10*价格：1.99,2025-01-29,20,28,1.99,465
215681870,佛山诺康,70mm*20mm*20片,数量：30*价格：2.18,2026-08-31,50,559,2.18,15286
122552774,满好医疗,70mm*20mm*20片,数量：60*价格：2.04,2026-08-31,340,3314,2.04,234550
213210301,亿丰旭,70mm*20mm*20片,数量：20*价格：2.05,2026-01-31,20,282,2.05,5650
262498081,四之佳,70mm*20mm*20片,数量：30*价格：2.04,2026-08-15,60,82,2.04,3060
264198627,药店品种预约中心,70mm*20mm*20片,数量：30*价格：2.05,2026-08-31,400,43,2.05,1580
260213577,亿丰旭,70mm*20mm*20片,数量：20*价格：2.05,2026-01-31,20,32,2.05,640
257016514,金俊祥,70mm*20mm*20片,数量：30*价格：2.25,2026-08-31,5883,123,2.25,3991
194597801,药店品种预约中心,70mm*20mm*20片,数量：100*价格：1.98,2025-05-01,400,373,1.98,43030
211501586,卓达医疗,70mm*20mm*20片,"数量：50*价格：2.15,数量：60*价格：2.1,数量：100*价格：2.05",2026-07-23,200,7,2.15,670
259802430,诗芭克,70mm*20mm*20片,数量：30*价格：2.02,2026-07-31,30,8,2.02,240
256875889,葵之花,70mm*20mm*20片,数量：20*价格：2.05,2026-07-31,50,9,2.05,240
241406960,广州生泰医疗器械,70mm*20mm*20片,数量：20*价格：2.1,2026-07-31,20,531,2.1,11000
202381350,广州械师帮医疗科技,70mm*20mm*20片,数量：20*价格：2.1,2025-08-01,20,66,2.1,1285
256179140,贵州中弘福药业,70mm*20mm*20片,数量：40*价格：2.25,2026-08-22,5474,4,2.25,210
216887227,广东正医药业,70mm*20mm*20片,数量：5*价格：2.0,2026-03-31,5,344,2.0,1720
233030787,广州一药,70mm*20mm*20片,数量：30*价格：2.18,2026-08-31,50,320,2.18,1081
252814452,养正坊,70mm*20mm*20片,数量：1*价格：1.69,2026-03-25,0,285,1.69,399
259389156,喜乐堂,70mm*20mm*20片,"数量：10*价格：2.09,数量：20*价格：2.05",2026-08-17,20,12,2.09,195
230845564,佳贝康,70mm*20mm*20片,数量：30*价格：2.1,2026-08-15,60,144,2.1,4940
244730011,广州生泰医疗器械,70mm*20mm*20片,数量：20*价格：2.05,2026-07-31,100,48,2.05,945
185923570,深圳畅优,70mm*20mm*20片,数量：20*价格：2.2,2026-07-31,400,3,2.2,80
265375454,安徽一帆生物科技,70mm*20mm*20片,数量：10*价格：2.3,2026-08-01,100,20,2.3,100
260772005,武汉新杰,70mm*20mm*20片,数量：20*价格：2.3,2026-08-01,9030,33,2.3,2070
228728884,广州定嘉,70mm*20mm*20片,数量：20*价格：2.15,2025-08-01,20,1645,2.15,32837
234828753,杏湾医疗,70mm*20mm*20片,"数量：30*价格：2.1,数量：50*价格：2.0",2025-06-20,850,3,2.1,150
257516742,白云山星群,70mm*20mm*20片,数量：20*价格：2.38,2026-08-31,56,1,2.38,50
236219615,惠州民信堂,70mm*20mm*20片,数量：30*价格：2.4,2026-07-11,800,12,2.4,1640
169799279,联存大健康,70mm*20mm*20片,数量：20*价格：2.4,2025-07-04,200,4,2.4,130
261690143,暖心堂,70mm*20mm*20片,数量：10*价格：2.09,2026-08-17,20,3,2.09,40
259796260,海洋星辰,70mm*20mm*20片,数量：30*价格：2.06,2026-07-31,30,5,2.06,150
202837963,海洋康晨,70mm*20mm*20片,数量：30*价格：2.06,2026-07-31,30,2896,2.06,88268
