产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
195352710,壹佰益,100片,数量：10*价格：6.8,2026-02-28,10,505,6.8,8722
259953358,东莞八贤堂,100片,"数量：6*价格：6.95,数量：10*价格：6.9,数量：30*价格：6.85,数量：50*价格：6.8",2026-06-30,100,191,6.95,2225
193772404,定宏医疗,100片,数量：10*价格：6.7,2026-04-30,10,1602,6.7,15276
217814840,佳贝康,100片,"数量：20*价格：6.6,数量：40*价格：6.58",2026-01-18,40,260,6.6,6200
267671423,河南旭贞,100片,数量：1000*价格：0.08,2026-06-30,99000,1,0.08,1000
175076174,一本医疗,100片,"数量：1*价格：9.99,数量：10*价格：6.8,数量：20*价格：6.63",2026-04-30,50,186,9.99,3466
258411991,佛山诺康,100片,数量：10*价格：6.98,2026-07-31,30,69,6.98,1095
257071623,药店品种预约中心,100片,数量：10*价格：5.9,2026-04-30,1000,2,5.9,530
197714374,康百川,100片,数量：8*价格：5.88,2026-04-30,20,187,5.88,1433
257127393,同瑞健,100片,"数量：10*价格：5.79,数量：20*价格：5.69,数量：100*价格：5.64",2026-03-31,9109,21,5.79,450
257466846,佛山一药旗舰店,100片,数量：10*价格：6.98,2026-08-31,100,22,6.98,500
259879919,晨惠旗舰店,100片,"数量：10*价格：5.8,数量：20*价格：5.7,数量：100*价格：5.65",2026-02-01,2800,15,5.8,1130
259115098,一本医疗,100片,数量：10*价格：5.78,2026-02-28,100,20,5.78,335
256019088,满好医疗,100片,数量：18*价格：6.6,2026-08-31,100,21,6.6,432
194446162,肯爱大健康,100片,数量：10*价格：6.8,2026-07-31,1000,55,6.8,775
158581863,慈康医疗,100片,数量：10*价格：7.9,2026-02-01,999,606,7.9,6988
258951873,惠桢药业,100片,"数量：10*价格：7.2,数量：20*价格：7.1",2026-08-14,100,20,7.2,240
223959417,叶丰源,100片,"数量：10*价格：6.8,数量：100*价格：6.75",2026-08-31,2000,10,6.8,1016
208718141,惠桢药业,100片,数量：10*价格：5.7,2026-04-15,100,96,5.7,1217
262108913,广州定嘉,100片,数量：6*价格：6.8,2026-05-31,6,29,6.8,174
230711967,总健,100片,"数量：10*价格：6.7,数量：20*价格：6.6",2026-05-06,30,39,6.7,441
267246237,利安堂,100片,数量：10*价格：6.8,2026-08-31,4860,10,6.8,140
260055140,广州源海,100片,"数量：10*价格：6.8,数量：20*价格：6.68",2026-01-01,4640,9,6.8,360
222712306,佳贝康,100片,数量：20*价格：6.6,2026-01-18,60,393,6.6,5235
263258251,四之佳,100片,"数量：20*价格：6.58,数量：40*价格：6.5",2026-01-18,40,5,6.58,110
258487992,众诚医药,100片,"数量：10*价格：5.7,数量：20*价格：5.5",2026-04-15,100,1,5.7,100
253620521,凯创医药,100片,数量：20*价格：6.68,2026-08-20,100,1,6.68,100
217811762,慷济医疗,100片,数量：20*价格：6.69,2026-01-01,20,676,6.69,14540
198138619,海氏海诺,100片,数量：10*价格：6.2,2026-02-25,9529,57,6.2,471
235133436,红马医械,100片,数量：20*价格：6.66,2026-07-31,2494,6,6.66,86
213753922,总健,100片,"数量：1*价格：7.5,数量：10*价格：6.7,数量：20*价格：6.6",2026-06-30,20,234,7.5,2764
219743004,湖南美雅,100片,数量：20*价格：7.3,2026-08-14,100,6,7.3,119
199748116,新昱康,100片,数量：10*价格：5.95,2026-02-05,500,92,5.95,1047
195296235,同瑞健,100片,数量：10*价格：6.75,2026-02-28,10,212,6.75,2120
251000418,奇盾旗舰店,100片,数量：9*价格：5.9,2026-04-06,18,14,5.9,144
256185486,贵州中弘福药业,100片,数量：30*价格：6.69,2026-08-09,310,5,6.69,150
267263751,樟树市永盛商贸,100片,数量：10*价格：7.0,2026-08-06,4980,5,7.0,60
262435891,中恩医药,100片,数量：50*价格：6.58,2026-07-31,449,1,6.58,50
215586643,仁信,100片,数量：25*价格：6.8,2026-04-30,2386,2,6.8,75
194488090,佛山诺康,100片,数量：10*价格：6.98,2026-07-31,870,10,6.98,130
210248854,壹佰益,100片,数量：10*价格：6.5,2026-03-31,1000,27,6.5,377
226479699,瑞恩医疗,100片,数量：15*价格：5.95,2026-02-28,8012,30,5.95,6310
250302351,总健,100片,数量：10*价格：6.7,2026-06-30,30,21,6.7,255
262398192,深圳效诚,100片,"数量：10*价格：7.2,数量：20*价格：7.1",2026-08-14,100,4,7.2,50
258595077,东莞扬康,100片,"数量：10*价格：9.99,数量：20*价格：9.33",2026-04-25,30,2,9.99,40
262108920,广州定嘉,100片,数量：6*价格：5.88,2026-03-01,12,6,5.88,36
246647916,慷之旗舰店,100片,"数量：5*价格：5.2,数量：10*价格：4.7,数量：20*价格：4.5,数量：30*价格：4.3",2024-02-29,105,4,5.2,85
239711241,东莞扬康,100片,"数量：10*价格：9.99,数量：20*价格：9.33",2026-04-25,30,1,9.99,30
169243859,为诚医疗,100片,数量：10*价格：6.99,2026-03-02,5693,40,6.99,307
194624655,东莞康洁,100片,"数量：10*价格：5.9,数量：20*价格：5.6",2026-03-31,368,2,5.9,40
234588175,武汉优益诺医疗器械,100片,数量：20*价格：6.1,2026-02-28,2000,16,6.1,26140
205812610,慷济医疗,100片,数量：20*价格：6.69,2026-01-01,20,3,6.69,40
255988403,兰旗医疗,100片,数量：10*价格：6.8,2026-07-31,4980,1,6.8,20
196042503,云旭旗舰店,100片,数量：20*价格：6.8,2026-04-28,99979,1,6.8,20
256994595,佛山一药旗舰店,100片,数量：10*价格：6.98,2026-08-31,100,2,6.98,20
210238870,武汉宝玉,100片,数量：10*价格：7.15,2025-08-31,200,3,7.15,21
225540853,总健,100片,数量：5*价格：6.8,2026-05-06,20,17,6.8,125
185408432,佳兴医疗,100片,数量：10*价格：6.8,2026-03-07,4499,55,6.8,501
259115097,一本医疗,100片,数量：2*价格：6.25,2026-02-28,100,2,6.25,13
212262104,,100片,数量：13*价格：8.0,2026-06-30,212,1,8.0,13
