产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
210783432,志晨医药,215g/支,数量：9*价格：22.69,2026-09-22,477,1530,22.69,20755
216319793,洁玲,215g,数量：6*价格：20.89,2026-10-02,1000,436,20.89,7812
255995975,乐途,215g,数量：6*价格：20.5,2026-08-09,24,176,20.5,2271
259910950,洁玲,215g,数量：6*价格：20.89,2026-10-02,1000,29,20.89,487
192045032,要快乐,215g,数量：9*价格：22.65,2026-10-13,560,359,22.65,3229
252943694,志文旗舰店,215g,数量：9*价格：22.69,2026-08-31,402,24,22.69,468
200242640,同瑞健,215g,数量：10*价格：22.65,2026-08-29,10,1144,22.65,9614
266334594,天天旗舰店,215g,数量：6*价格：22.8,2026-06-02,1800,16,22.8,246
220681251,江门永亮,215g,数量：6*价格：20.4,2026-08-08,6,846,20.4,5268
229204542,蒙特生物,215g,数量：6*价格：24.8,2026-07-04,9671,40,24.8,328
272723349,,留兰香型215g（送云南白药牙膏薄荷清爽型30g+金口健牙线棒50支）,数量：12*价格：25.43,2026-07-31,256,6,25.43,84
215638315,壹佰益,215g/支,数量：6*价格：22.95,2026-08-29,6,192,22.95,1228
194426893,鲁鸿医疗,215g,"数量：6*价格：23.8,数量：12*价格：23.2",2025-09,60,10,23.8,117
210322273,乐途,215g,数量：6*价格：20.5,2026-08-09,24,305,20.5,2489
273740914,江药集团盐城,留兰香型215g*30g冬青*30g冰柠薄荷,"数量：6*价格：25.0,数量：10*价格：24.6,数量：18*价格：24.0,数量：36*价格：23.6",2026-10-17,1000,3,25.0,122
240406190,金东药城,215g,数量：6*价格：21.9,2026-06-12,48,78,21.9,1044
208781555,同瑞健,215g/支,数量：6*价格：22.95,2026-08-29,1397,21,22.95,257
262442385,洁玲,215g,数量：6*价格：20.9,2026-10-02,9462,132,20.9,1710
234825252,非药汇,215g/支,数量：4*价格：23.8,2026-08-29,249,12,23.8,55
255111662,天福旗舰店,215g,数量：3*价格：24.8,2026-04-01,200,25,24.8,175
255389483,,留兰香型215g（送云南白药牙膏薄荷清爽型30g+金口健牙线棒50支）,数量：12*价格：25.43,2026-07-31,220,3,25.43,47
242918926,江门永亮,215g,数量：6*价格：20.4,2026-08-09,6,46,20.4,276
230665730,湖南凡康,留兰香型215g,数量：9*价格：22.5,2026-07-18,225,35,22.5,474
