产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
248284333,洁玲,380ml,数量：6*价格：11.59,2024-08-31,2210,268,11.59,2790
250074957,仁美健康,380ml,"数量：6*价格：12.3,数量：12*价格：12.23,数量：24*价格：12.2,数量：36*价格：12.18",2025-09-30,4896,306,12.3,3102
267237469,非凡贸易,380ml,数量：6*价格：13.0,2025-04-05,300,110,13.0,906
195115391,湖南德康堂,380ml,"数量：6*价格：11.75,数量：50*价格：11.6",2024-08-31,999,164,11.75,2019
270138651,耀都云杉,380ml,数量：6*价格：12.55,2025-06-21,200,27,12.55,188
263032708,利安堂,380ml,数量：6*价格：12.6,2025-10-11,4656,45,12.6,344
259993435,洁玲,380ml,数量：6*价格：12.29,2025-06-05,4972,19,12.29,149
262441651,湖南德康堂,380ml,"数量：6*价格：11.85,数量：50*价格：11.7",2024-08-31,4645,35,11.85,355
216096163,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-05,999,33,12.29,367
225639577,德润堂,380ml,数量：6*价格：11.89,2024-08-31,1000,35,11.89,532
194520873,华佗,380ml,数量：7*价格：12.38,2024-12-01,50,3,12.38,87
264991270,药店品种预约中心,380ml,数量：10*价格：11.5,2024-08-09,13,19,11.5,222
219424068,东莞康采药业,380ml,数量：6*价格：12.8,2025-07-04,60,19,12.8,161
195115392,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-05,9939,7,12.29,60
246017179,药盛丰,380ml,数量：10*价格：11.9,2024-09-13,100,414,11.9,4973
213260836,药铭鑫,380ml,数量：10*价格：13.5,2025-07-10,70,1,13.5,30
260014993,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-15,971,3,12.29,28
194523824,云圳,380ml,数量：6*价格：12.8,2025-09-30,6,163,12.8,1818
234750172,药店品种预约中心,380ml,数量：6*价格：13.5,2025-07-16,6,4,13.5,24
259988609,洁玲,380ml,"数量：6*价格：11.7,数量：50*价格：11.59",2024-08-31,1000,6,11.7,52
262441654,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-05,4960,6,12.29,40
250074927,仁美健康,380ml,"数量：6*价格：12.3,数量：12*价格：12.2,数量：24*价格：12.18,数量：36*价格：12.16",2025-09-30,7848,23,12.3,150
198158759,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-05,7067,301,12.29,2932
247907867,洁玲,380ml,"数量：6*价格：11.7,数量：50*价格：11.6",2024-08-31,1000,11,11.7,144
193634146,壹佰益,380ml,数量：6*价格：12.7,2025-07-16,6,168,12.7,1005
206650493,康达人,380ml,数量：6*价格：12.99,2025-07-04,6,7,12.99,42
272905950,祥泰医药,380ml,"数量：6*价格：11.48,数量：50*价格：11.28",2024-08-09,1070,1,11.48,6
262441473,洁玲,380ml,数量：6*价格：11.69,2024-08-31,4896,13,11.69,104
260403023,洁玲,380ml,数量：6*价格：11.69,2024-08-31,4886,7,11.69,114
260013264,湖南德康堂,380ml,"数量：6*价格：11.85,数量：50*价格：11.75",2024-08-31,5000,0,11.85,0
250074924,仁美健康,380ml,"数量：6*价格：12.3,数量：12*价格：12.23,数量：24*价格：12.2,数量：36*价格：12.18",2025-09-30,7914,21,12.3,86
194537972,五行医药,380ml,数量：7*价格：12.38,2024-12-01,50,0,12.38,0
194530053,天福旗舰店,380ml,数量：7*价格：12.38,2024-12-01,50,0,12.38,0
243926621,药店品种预约中心,380ml,数量：6*价格：12.5,2025-09-23,200,0,12.5,0
194168210,利安堂,380ml,数量：6*价格：12.6,2025-09-04,1000,2,12.6,12
195123300,壹佰益,380ml,数量：6*价格：12.7,2025-07-16,65,732,12.7,6439
260544513,德润堂,380ml,数量：6*价格：12.75,2025-06-05,5000,0,12.75,0
212881651,洁玲,380ml,数量：6*价格：12.75,2025-06-01,1000,16,12.75,218
194542527,洁玲,380ml,"数量：6*价格：12.75,数量：50*价格：12.64",2025-06-05,1000,2,12.75,12
194542526,洁玲,380ml,"数量：6*价格：12.75,数量：48*价格：12.64",2025-06-05,1000,0,12.75,0
194542523,洁玲,380ml,"数量：6*价格：12.75,数量：50*价格：12.64",2025-06-05,1000,1,12.75,6
270113428,云圳,380ml,数量：6*价格：12.8,2025-09-30,1998,0,12.8,0
268747564,容易采,380ml,数量：6*价格：12.8,2025-06-21,96,0,12.8,0
268746265,容易采,380ml,数量：6*价格：12.8,2025-06-21,96,0,12.8,0
258490748,东莞康采药业,380ml,数量：6*价格：12.8,2025-08-14,60,0,12.8,0
250470901,佳医合,380ml,数量：17*价格：12.8,2025-05-05,50,0,12.8,0
236543106,洁玲,380ml,数量：6*价格：12.8,2025-06-01,1000,0,12.8,0
217764790,东莞康采药业,380ml,数量：6*价格：12.8,2025-07-04,60,26,12.8,287
195461012,药店品种预约中心,380ml,数量：6*价格：12.8,2025-09-23,200,3,12.8,20
194507067,云圳,380ml,数量：6*价格：12.8,2025-09-30,6,17,12.8,210
196508970,耀都云杉,380ml,"数量：6*价格：12.89,数量：10*价格：12.78",2025-06-21,100,0,12.89,0
211950371,杭州品正生物科技,380ml,数量：6*价格：12.9,2025-03-17,360,1,12.9,10
255894279,要健康,380ml,"数量：6*价格：12.98,数量：10*价格：12.88",2024-12-11,141,0,12.98,0
241860422,要健康,380ml,"数量：6*价格：12.98,数量：10*价格：12.78",2024-12-11,141,2,12.98,16
195149303,诚锐,380ml,"数量：6*价格：12.98,数量：10*价格：12.9",2024-11-12,50,0,12.98,0
194626287,要健康,380ml,"数量：6*价格：12.98,数量：10*价格：12.78",2024-12-11,141,0,12.98,0
225391532,东莞东盈,380ml,"数量：6*价格：12.99,数量：12*价格：12.79,数量：20*价格：12.69",2024-06-22,48,0,12.99,0
208249336,东莞东盈,380ml,"数量：6*价格：12.99,数量：12*价格：12.79,数量：20*价格：12.69",2024-06-22,48,0,12.99,0
195363487,樟树市丰超医疗器械,380ml,数量：10*价格：12.99,2025-03-16,445,0,12.99,0
260269464,江西瀚霆药业,380ml,"数量：6*价格：13.0,数量：30*价格：12.37",2025-06-16,993,1,13.0,6
