产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
116670279,满好医疗,70mm*20mm*20片,数量：30*价格：2.05,2026-08-31,400,3697,2.05,123149
213210301,亿丰旭,70mm*20mm*20片,数量：20*价格：2.05,2026-01-31,20,242,2.05,4850
266589562,佛山诺康,70mm*20mm*20片,数量：3*价格：1.98,2026-08-31,3,92,1.98,276
267064693,深圳弘升,70mm*20mm*20片,数量：30*价格：1.99,2026-07-18,30,51,1.99,1530
266043346,亿丰旭,70mm*20mm*20片,数量：20*价格：2.05,2026-01-31,20,46,2.05,920
252814452,养正坊,70mm*20mm*20片,数量：1*价格：1.69,2026-03-25,0,260,1.69,359
215681870,佛山诺康,70mm*20mm*20片,数量：30*价格：2.04,2026-08-31,50,427,2.04,10576
122552774,满好医疗,70mm*20mm*20片,数量：60*价格：2.04,2026-08-31,340,3308,2.04,234190
224342013,总健,70mm*20mm*20片,数量：30*价格：2.05,2026-08-31,70,4178,2.05,127668
257620415,深圳弘升,70mm*20mm*20片,"数量：20*价格：2.05,数量：40*价格：2.02,数量：80*价格：1.99,数量：200*价格：1.97",2026-07-18,400,86,2.05,4840
266876111,鑫美康,70mm*20mm*20片,数量：10*价格：1.99,2025-11-30,10,13,1.99,130
257305683,烨兴堂,70mm*20mm*20片,数量：30*价格：2.05,2026-07-31,80,353,2.05,13001
259946457,广州定嘉,70mm*20mm*20片,数量：20*价格：2.1,2025-08-01,200,258,2.1,3585
250425714,葵之花,70mm*20mm*20片,数量：20*价格：2.05,2026-07-31,20,111,2.05,1713
250495588,烨兴堂,70mm*20mm*20片,数量：30*价格：2.03,2026-07-31,80,24,2.03,880
202381350,广州械师帮医疗科技,70mm*20mm*20片,数量：20*价格：2.1,2025-08-01,20,65,2.1,1265
241406960,广州生泰医疗器械,70mm*20mm*20片,数量：20*价格：2.1,2026-07-31,20,528,2.1,10940
257305685,烨兴堂,70mm*20mm*20片,数量：30*价格：2.03,2026-07-31,80,13,2.03,390
262498081,四之佳,70mm*20mm*20片,数量：30*价格：2.0,2026-08-15,60,5,2.0,170
265105786,福悦医药,70mm*20mm*20片,数量：30*价格：2.0,2026-07-31,9394,2,2.0,60
185923570,深圳畅优,70mm*20mm*20片,数量：20*价格：2.5,2026-07-31,50,2,2.5,60
257016514,金俊祥,70mm*20mm*20片,数量：30*价格：2.05,2026-07-31,11743,119,2.05,3851
260772005,武汉新杰,70mm*20mm*20片,数量：20*价格：2.3,2026-08-01,9050,32,2.3,2050
256923800,众诚医药,70mm*20mm*20片,数量：40*价格：2.05,2026-07-17,370,15,2.05,630
236219615,惠州民信堂,70mm*20mm*20片,数量：30*价格：2.4,2026-07-11,800,11,2.4,1590
248625440,烨兴堂,70mm*20mm*20片,数量：30*价格：2.05,2026-07-31,80,12,2.05,470
228728884,广州定嘉,70mm*20mm*20片,数量：20*价格：2.15,2025-08-01,20,1645,2.15,32837
202837963,海洋康晨,70mm*20mm*20片,数量：30*价格：2.06,2026-07-31,30,2895,2.06,88238
259349983,广东大畅,70mm*20mm*20片,数量：20*价格：2.08,2025-10-31,100,3,2.08,220
244730011,广州生泰医疗器械,70mm*20mm*20片,数量：20*价格：2.1,2026-07-31,20,44,2.1,880
233030787,广州一药,70mm*20mm*20片,数量：30*价格：2.05,2026-08-31,50,318,2.05,981
243925361,鑫强医疗,70mm*20mm*20片,数量：20*价格：2.06,2026-08,30,302,2.06,8030
211501586,卓达医疗,70mm*20mm*20片,"数量：20*价格：2.1,数量：50*价格：2.05,数量：100*价格：2.0",2026-07-23,200,3,2.1,400
266589969,采药易,70mm*20mm*20片,数量：80*价格：2.18,2026-07-31,1000,1,2.18,100
256179140,贵州中弘福药业,70mm*20mm*20片,数量：40*价格：2.25,2026-08-22,5689,3,2.25,130
259389156,喜乐堂,70mm*20mm*20片,"数量：10*价格：2.09,数量：20*价格：2.05",2026-08-17,20,6,2.09,100
216887227,广东正医药业,70mm*20mm*20片,数量：5*价格：2.0,2026-03-31,5,321,2.0,1605
213749391,祺宁旗舰店,70mm*20mm*20片,数量：20*价格：2.3,2026-08-01,990,4,2.3,110
228142522,佛山一药旗舰店,70mm*20mm*20片,数量：30*价格：2.03,2026-08-07,100,2,2.03,100
257516742,白云山星群,70mm*20mm*20片,数量：20*价格：2.38,2026-08-31,76,1,2.38,50
259908790,云泰医药（广东）,70mm*20mm*20片,数量：20*价格：2.4,2026-07-11,84202,3,2.4,150
262093222,粤药健,70mm*20mm*20片,"数量：10*价格：2.2,数量：20*价格：2.18",2026-07-31,40,2,2.2,340
165401135,华升,70mm*20mm*20片,数量：10*价格：2.28,2026-02-01,20,819,2.28,14602
252977395,福悦医药,70mm*20mm*20片,数量：30*价格：2.0,2026-07-31,30,1,2.0,30
265543944,佛山一药旗舰店,70mm*20mm*20片,数量：30*价格：2.03,2026-08-07,100,1,2.03,30
194488255,佛山诺康,70mm*20mm*20片,数量：30*价格：2.05,2026-08-31,50,1,2.05,30
259796260,海洋星辰,70mm*20mm*20片,数量：30*价格：2.06,2026-07-31,30,5,2.06,150
228290437,慷济医疗,70mm*20mm*20片,数量：30*价格：2.07,2026-08-01,30,34,2.07,1020
258408115,广州一药,70mm*20mm*20片,数量：30*价格：2.08,2026-08-31,50,1,2.08,30
232617251,晨惠旗舰店,70mm*20mm*20片,数量：30*价格：2.08,2026-08-01,30,58,2.08,2260
220815543,佛山小羚羊,70mm*20mm*20片,数量：30*价格：2.08,2026-04-30,50,15,2.08,650
256236982,佳贝康,70mm*20mm*20片,数量：30*价格：2.1,2026-08-15,60,1,2.1,30
230845564,佳贝康,70mm*20mm*20片,数量：30*价格：2.1,2026-08-15,60,141,2.1,4830
