产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
229601192,山东零采医疗器械,250mg*200粒,数量：3*价格：60.49,2025-07-13,10,490,60.49,2017
234615893,山东零采医疗器械,250mg*200粒,数量：3*价格：60.49,2025-07-13,10,200,60.49,842
215551270,药店品种预约中心,250mg*200粒,"数量：2*价格：60.5,数量：6*价格：60.0",2025-08-07,6,1421,60.5,3773
223796031,新乾方,250mg*200粒,数量：2*价格：62.8,2025-07-12,2,2596,62.8,10312
267243285,大圣旗舰店,250mg*200粒,"数量：3*价格：59.8,数量：6*价格：59.5",2025-06-06,20,24,59.8,170
202905548,药店品种预约中心,250mg*200粒,"数量：1*价格：66.5,数量：3*价格：61.5,数量：5*价格：60.5",2025-07-11,5,271,66.5,1125
250602430,国建医药,250mg*200粒,"数量：2*价格：64.0,数量：5*价格：63.0,数量：15*价格：61.5",2025-07-06,1065,30,64.0,383
227620512,广州好易康,250mg*200粒,数量：3*价格：64.8,2025-04-16,71,57,64.8,1321
262492914,成毅旗舰店,250mg*200粒,数量：3*价格：62.5,2025-08-16,3,44,62.5,132
250582411,国曜医药,250mg*200粒,"数量：2*价格：64.0,数量：5*价格：63.0,数量：15*价格：61.5",2025-07-06,1065,275,64.0,1885
229602404,红马医械,250mg*200粒,数量：3*价格：60.49,2025-07-13,10,392,60.49,1749
260181560,东莞锦华,250mg*200粒,"数量：3*价格：62.5,数量：5*价格：61.8",2025-09-01,9928,5,62.5,72
216801339,药店品种预约中心,250mg*200粒,数量：3*价格：62.8,2025-09-06,10,748,62.8,2346
215678521,广东森锐,250mg*200粒,"数量：2*价格：61.5,数量：5*价格：60.2",2025-08-11,5,53,61.5,174
255987934,兰旗医疗,250mg*200粒,"数量：1*价格：64.5,数量：5*价格：63.8,数量：10*价格：63.0,数量：12*价格：62.5",2025-04-27,4924,15,64.5,76
257631778,金迈通,250mg*200粒,"数量：2*价格：60.8,数量：5*价格：60.0",2025-08-07,5,14,60.8,42
256738243,千明医药,250mg*200粒,"数量：3*价格：61.5,数量：5*价格：61.0",2025-07-11,5,63,61.5,265
260074334,福到鑫来,250mg*200粒,数量：3*价格：61.5,2025-07-11,3,21,61.5,63
183897104,养生阁,250mg*200粒,"数量：1*价格：63.5,数量：2*价格：62.5,数量：4*价格：61.8",2025-07-10,6,689,63.5,1370
234263107,东莞东盈,250mg*200粒,"数量：2*价格：60.5,数量：5*价格：60.2,数量：72*价格：59.9",2025-06-22,72,68,60.5,180
259218334,惠州民信堂,250mg*200粒,"数量：1*价格：66.0,数量：2*价格：63.8,数量：3*价格：63.5",2025-09-06,10,4,66.0,18
224283107,红马医械,250mg*200粒,数量：3*价格：60.49,2025-07-13,10,231,60.49,810
228621079,山东零采医疗器械,250mg*200粒,"数量：1*价格：68.99,数量：3*价格：60.49",2025-07-13,10,21,68.99,35
236864211,,250mg*200粒,数量：5*价格：61.5,2025-07-12,1313,44,61.5,326
243110072,非凡贸易,250mg*200粒,"数量：1*价格：68.0,数量：3*价格：63.0,数量：10*价格：60.5",2025-09-05,479,3,68.0,21
227713184,药店品种预约中心,250mg*200粒,"数量：2*价格：60.5,数量：5*价格：60.2",2025-08-07,6,31,60.5,121
230361958,红马医械,250mg*200粒,数量：3*价格：60.49,2025-07-13,10,22,60.49,94
255871322,山东零采医疗器械,250mg*200粒,数量：3*价格：60.49,2025-07-13,10,2,60.49,6
194732216,福到鑫来,250mg*200粒,数量：3*价格：61.5,2025-08-02,3,993,61.5,4346
260176891,成毅旗舰店,250mg*200粒,数量：3*价格：62.5,2025-08-16,3,13,62.5,45
112606850,五行医药,250mg*200粒,数量：5*价格：74.9,2025-07-01,40,40,74.9,367
227713209,药店品种预约中心,250mg*200粒,数量：2*价格：60.8,2025-08-07,3,393,60.8,1189
252877427,药店品种预约中心,250mg*200粒,数量：3*价格：61.8,2025-06-02,3,50,61.8,162
260176527,成毅旗舰店,250mg*200粒,数量：3*价格：62.5,2025-08-16,3,3,62.5,9
258987584,浩天,250mg*200粒,"数量：3*价格：62.5,数量：5*价格：62.0",2025-08-12,115,6,62.5,22
257446291,浩天,250mg*200粒,"数量：3*价格：62.5,数量：5*价格：62.0",2025-08-12,115,6,62.5,26
198133050,东莞东盈,250mg*200粒,"数量：1*价格：64.5,数量：2*价格：63.2,数量：4*价格：62.6,数量：5*价格：61.8",2025-06-22,5,21,64.5,64
259115122,一本医疗,250mg*200粒,数量：3*价格：64.78,2025-03-06,10,1,64.78,3
255967195,泓联器械,250mg*200粒,数量：2*价格：66.0,2025-06-20,45,1,66.0,3
194801086,浩天,250mg*200粒,"数量：2*价格：62.5,数量：5*价格：62.0",2025-09-24,99995,2,62.5,4
259948403,奥狮卡,250mg*200粒,"数量：1*价格：66.0,数量：2*价格：64.0,数量：3*价格：63.5",2025-09-06,10,1,66.0,1
194154907,惠州民信堂,250mg*200粒,"数量：1*价格：66.0,数量：3*价格：63.8,数量：5*价格：63.5",2025-07-07,10,191,66.0,667
168411921,药店品种预约中心,250mg*200粒,数量：1*价格：68.0,2025-03-20,20,696,68.0,2006
224295743,山东零采医疗器械,250mg*200粒,数量：3*价格：59.75,2025-07-13,10,4,59.75,21
255897097,红马医械,250mg*200粒,数量：3*价格：60.49,2025-07-13,10,0,60.49,0
230780501,金迈通,250mg*200粒,"数量：2*价格：60.5,数量：6*价格：60.0",2025-08-07,6,132,60.5,396
215566167,药店品种预约中心,250mg*200粒,"数量：2*价格：60.5,数量：6*价格：60.0",2025-08-07,6,97,60.5,282
257631777,金迈通,250mg*200粒,数量：3*价格：60.8,2025-08-07,3,0,60.8,0
257631752,金迈通,250mg*200粒,数量：3*价格：60.8,2025-06-06,3,1,60.8,3
257319244,药店品种预约中心,250mg*200粒,数量：2*价格：60.8,2025-06-07,6,0,60.8,0
257275956,健善坊,250mg*200粒,"数量：3*价格：60.8,数量：5*价格：60.3",2025-08-05,5,1,60.8,3
257275955,健善坊,250mg*200粒,"数量：3*价格：60.8,数量：5*价格：60.3",2025-08-05,5,1,60.8,3
257275954,健善坊,250mg*200粒,"数量：3*价格：60.8,数量：5*价格：60.3",2025-08-05,5,0,60.8,0
257275953,健善坊,250mg*200粒,"数量：3*价格：60.8,数量：5*价格：60.3",2025-08-05,5,0,60.8,0
257275952,健善坊,250mg*200粒,"数量：3*价格：60.8,数量：5*价格：60.3",2025-08-05,5,0,60.8,0
257275951,健善坊,250mg*200粒,"数量：3*价格：60.8,数量：5*价格：60.3",2025-08-05,5,1,60.8,5
257275950,健善坊,250mg*200粒,"数量：3*价格：60.8,数量：5*价格：60.3",2025-08-05,5,0,60.8,0
257261913,健善坊,250mg*200粒,"数量：3*价格：60.8,数量：5*价格：60.3",2025-08-05,5,17,60.8,73
257067202,健善坊,250mg*200粒,"数量：3*价格：60.8,数量：5*价格：60.3",2025-08-05,5,0,60.8,0
262494847,佳贝康,250mg*200粒,数量：3*价格：61.0,2025-06-06,6,0,61.0,0
