产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
133391428,叶丰源,100片,数量：10*价格：6.29,2026-08-31,10,66,6.29,851
217814840,佳贝康,100片,数量：20*价格：6.68,2026-01-18,40,293,6.68,7060
195352710,壹佰益,100片,数量：10*价格：6.8,2026-02-28,10,527,6.8,8936
175076174,一本医疗,100片,"数量：1*价格：9.99,数量：10*价格：6.8,数量：20*价格：6.65",2026-04-30,50,195,9.99,3661
262108913,广州定嘉,100片,数量：6*价格：6.8,2026-05-31,6,53,6.8,318
267671423,河南旭贞,100片,数量：1000*价格：0.08,2026-06-30,99000,1,0.08,1000
259953358,东莞八贤堂,100片,"数量：6*价格：6.95,数量：10*价格：6.9,数量：30*价格：6.85,数量：50*价格：6.8",2026-06-30,100,203,6.95,2385
223959417,叶丰源,100片,"数量：10*价格：6.8,数量：100*价格：6.75",2026-08-31,2000,14,6.8,1096
259879919,晨惠旗舰店,100片,"数量：10*价格：5.8,数量：20*价格：5.7,数量：100*价格：5.65",2026-02-01,1580,15,5.8,1730
257127393,同瑞健,100片,"数量：10*价格：5.79,数量：20*价格：5.69,数量：100*价格：5.64",2026-03-31,8920,36,5.79,630
257071623,药店品种预约中心,100片,数量：10*价格：5.9,2026-04-30,1000,2,5.9,530
197714374,康百川,100片,数量：8*价格：5.88,2026-04-30,20,188,5.88,1453
257466846,佛山一药旗舰店,100片,数量：10*价格：6.98,2026-08-31,100,22,6.98,500
258411991,佛山诺康,100片,数量：10*价格：6.98,2026-07-31,30,70,6.98,1105
259115098,一本医疗,100片,数量：10*价格：5.78,2026-02-28,100,23,5.78,385
230711967,总健,100片,"数量：10*价格：6.7,数量：20*价格：6.6",2026-05-06,30,44,6.7,531
258740028,湖南美雅,100片,"数量：10*价格：5.7,数量：20*价格：5.5",2026-04-22,100,6,5.7,430
256019088,满好医疗,100片,数量：18*价格：6.6,2026-08-31,100,22,6.6,450
208718141,惠桢药业,100片,数量：10*价格：5.7,2026-04-15,100,100,5.7,1257
267246237,利安堂,100片,数量：10*价格：6.8,2026-08-31,4790,15,6.8,210
158581863,慈康医疗,100片,数量：10*价格：7.9,2026-02-01,999,607,7.9,6998
194446162,肯爱大健康,100片,数量：10*价格：6.8,2026-07-31,1000,57,6.8,795
219741997,湖南美雅,100片,数量：20*价格：5.7,2026-04-22,100,26,5.7,570
193772404,定宏医疗,100片,数量：10*价格：6.7,2026-04-30,10,1604,6.7,15291
