产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
229601192,山东零采医疗器械,250mg*200粒,数量：3*价格：60.99,2025-07-13,10,550,60.99,2285
223959526,叶丰源,250mg*200粒,"数量：2*价格：60.5,数量：5*价格：60.2",2025-08-11,5,461,60.5,1327
223796031,新乾方,250mg*200粒,数量：3*价格：62.8,2025-07-12,443,2609,62.8,10340
234615893,山东零采医疗器械,250mg*200粒,数量：3*价格：60.99,2025-07-13,10,228,60.99,936
267243285,大圣旗舰店,250mg*200粒,数量：3*价格：60.48,2025-06-06,6,75,60.48,393
257631778,金迈通,250mg*200粒,数量：3*价格：60.46,2025-08-13,5,52,60.46,194
202905548,药店品种预约中心,250mg*200粒,"数量：1*价格：66.5,数量：3*价格：61.5,数量：5*价格：60.5,数量：10*价格：60.2",2025-07-11,10,287,66.5,1202
250636854,药店品种预约中心,250mg*200粒,数量：3*价格：60.28,2025-10-15,3,54,60.28,162
229602404,红马医械,250mg*200粒,数量：3*价格：60.99,2025-07-13,10,401,60.99,1811
215785533,东莞康洁,250mg*200粒,数量：2*价格：60.5,2025-08-11,5,334,60.5,885
271010375,健善坊,250mg*200粒,数量：3*价格：60.2,2025-08-05,5,59,60.2,212
250602430,国建医药,250mg*200粒,"数量：2*价格：64.0,数量：5*价格：63.0,数量：15*价格：61.5",2025-07-06,1063,31,64.0,385
224295743,山东零采医疗器械,250mg*200粒,数量：3*价格：60.99,2025-07-13,10,28,60.99,111
268751388,东莞锦华,250mg*200粒,"数量：3*价格：62.5,数量：5*价格：61.8",2025-09-01,1000,1,62.5,72
262492914,成毅旗舰店,250mg*200粒,数量：3*价格：62.5,2025-08-16,3,50,62.5,150
215678521,广东森锐,250mg*200粒,"数量：2*价格：60.5,数量：5*价格：60.2",2025-08-11,5,59,60.5,198
260181560,东莞锦华,250mg*200粒,"数量：3*价格：62.5,数量：5*价格：61.8",2025-09-01,9923,6,62.5,77
215551270,药店品种预约中心,250mg*200粒,数量：3*价格：60.47,2025-08-13,6,1427,60.47,3797
250582411,国曜医药,250mg*200粒,"数量：2*价格：64.0,数量：5*价格：63.0,数量：15*价格：61.5",2025-07-06,1063,275,64.0,1885
259218334,惠州民信堂,250mg*200粒,"数量：1*价格：63.5,数量：2*价格：62.5,数量：4*价格：61.8",2025-09-06,10,21,63.5,56
255987934,兰旗医疗,250mg*200粒,"数量：1*价格：64.5,数量：5*价格：63.8,数量：10*价格：63.0,数量：12*价格：62.5",2025-04-27,4924,15,64.5,76
269106442,红马医械,250mg*200粒,数量：3*价格：60.99,2025-07-13,10,10,60.99,39
217676706,五行医药,250mg*200粒,数量：3*价格：63.99,2025-07-01,40,311,63.99,1396
224283107,红马医械,250mg*200粒,数量：3*价格：60.99,2025-07-13,10,235,60.99,826
262751568,东莞康洁,250mg*200粒,"数量：2*价格：61.5,数量：4*价格：60.5",2025-08-11,5,8,61.5,33
183897104,养生阁,250mg*200粒,"数量：1*价格：63.5,数量：2*价格：62.5,数量：4*价格：61.8",2025-07-10,6,695,63.5,1379
