产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
210783432,志晨医药,215g,数量：9*价格：22.69,2026-09-22,477,1416,22.69,18793
200242640,同瑞健,215g,数量：10*价格：22.65,2026-08-29,10,1120,22.65,9400
255995975,乐途,215g,"数量：6*价格：20.59,数量：12*价格：20.55",2026-08-09,24,106,20.59,1394
262442385,洁玲,215g,数量：6*价格：20.9,2026-10-02,9988,130,20.9,1698
216319793,洁玲,215g,数量：6*价格：20.89,2026-10-02,1000,352,20.89,6492
257056386,翔发,215g,数量：6*价格：22.8,2025-11-30,125,1,22.8,420
220681251,江门永亮,215g,数量：6*价格：20.6,2026-08-08,6,830,20.6,5172
215638315,壹佰益,215g,数量：6*价格：22.65,2026-08-29,6,184,22.65,1180
242918926,江门永亮,215g,数量：6*价格：20.6,2026-08-09,6,43,20.6,258
259910950,洁玲,215g,数量：6*价格：20.89,2026-10-02,1000,14,20.89,190
252943694,志文旗舰店,215g,数量：9*价格：22.69,2026-08-31,129,17,22.69,240
208159581,立成医疗,215g,数量：6*价格：22.98,2026-07-14,72,23,22.98,308
192045032,要快乐,215g,数量：6*价格：23.8,2026-10-13,860,328,23.8,2911
208335221,壹佰益,215g,数量：12*价格：22.55,2026-08-29,996,33,22.55,390
259946786,晨文医药,215g,数量：9*价格：22.69,2026-09-22,396,4,22.69,81
266334594,天天旗舰店,215g,数量：6*价格：22.8,2026-06-02,1800,4,22.8,78
260391567,非药汇,215g,数量：4*价格：24.0,2026-08-29,955,3,24.0,86
259906304,湖南德康堂,215g,"数量：6*价格：21.9,数量：48*价格：21.5",2026-02-28,15003,8,21.9,192
240406190,金东药城,215g,数量：6*价格：21.9,2026-06-12,48,75,21.9,1014
208781555,同瑞健,215g,数量：6*价格：22.45,2026-08-29,1769,17,22.45,227
259754439,蒙特生物,215g,数量：6*价格：24.8,2026-07-04,62,9,24.8,72
265163599,鑫创源,215g,数量：9*价格：21.6,2026-06-12,90,6,21.6,54
230665730,湖南凡康,215g,数量：9*价格：22.7,2026-07-18,252,33,22.7,456
200739992,湖北惠源,215g,数量：12*价格：22.3,2026-10-05,40,24,22.3,471
252938615,志晨医药,215g,数量：9*价格：22.9,2026-09-22,2445,4,22.9,51
201178424,同瑞健,215g,数量：6*价格：22.98,2026-08-29,12,9,22.98,84
230267343,昌信恒,215g,数量：6*价格：23.45,2026-08-29,6,16,23.45,96
255111662,天福旗舰店,215g,数量：3*价格：24.8,2026-04-01,200,21,24.8,153
173114807,鲁鸿医疗,215g,"数量：1*价格：26.5,数量：6*价格：23.8,数量：12*价格：23.2",2025-03,60,6,26.5,64
229204542,蒙特生物,215g,数量：6*价格：24.8,2026-07-04,9761,29,24.8,238
233516619,五行医药,215g,数量：3*价格：24.8,2026-07-01,200,79,24.8,528
198132989,壹佰益,215g,数量：6*价格：22.98,2026-08-29,1773,7,22.98,84
194668169,壹佰益,215g,数量：6*价格：22.98,2026-08-29,1770,13,22.98,96
217874980,鑫创源,215g,数量：9*价格：21.3,2026-06-12,9,352,21.3,3171
234825252,非药汇,215g,数量：4*价格：23.8,2026-08-29,955,8,23.8,33
210322273,乐途,215g,数量：6*价格：20.58,2026-04-09,6,302,20.58,2453
263157477,湖南德康堂,215g,"数量：6*价格：21.9,数量：48*价格：21.5",2026-02-28,15003,1,21.9,6
210322309,乐途,215g,"数量：1*价格：23.5,数量：6*价格：20.6",2026-04-09,6,34,23.5,208
194153244,东莞东盈,215g,"数量：3*价格：23.9,数量：6*价格：23.48,数量：12*价格：22.98,数量：24*价格：22.48",2025-11-29,448,2,23.9,52
194542508,洁玲,215g,数量：6*价格：20.98,2026-10-02,1000,39,20.98,591
262444401,湖南德康堂,215g,"数量：6*价格：21.9,数量：48*价格：21.5",2026-02-28,15003,3,21.9,32
216308407,湖南德康堂,215g,"数量：6*价格：21.9,数量：24*价格：21.8,数量：48*价格：21.5",2026-07-01,9923,7,21.9,76
195116200,湖南德康堂,215g,"数量：6*价格：21.9,数量：24*价格：21.8,数量：48*价格：21.5",2026-05-01,6929,155,21.9,3070
194718488,鑫创源,215g,数量：9*价格：22.3,2026-06-12,666,0,22.3,0
163181870,乐进旗舰店,215g,数量：12*价格：22.3,2026-08-10,490,86,22.3,1435
196238050,晋实惠,215g,数量：12*价格：22.48,2026-02-17,48,1,22.48,48
263114853,哈医佰益,215g,数量：9*价格：22.6,2026-08-14,722,0,22.6,0
255671549,哈医佰益,215g,数量：9*价格：22.6,2026-08-14,722,0,22.6,0
246046919,哈医佰益,215g,数量：9*价格：22.6,2026-08-14,722,0,22.6,0
262335514,湖南凡康,215g,数量：9*价格：22.7,2026-07-18,9,0,22.7,0
255957577,湖南凡康,215g,数量：9*价格：22.7,2026-07-18,9,0,22.7,0
224646596,湖南凡康,215g,数量：9*价格：22.7,2026-07-18,252,0,22.7,0
262354762,博纳汇,215g,数量：10*价格：22.9,2026-08-30,10,0,22.9,0
259746041,怡源保健,215g,数量：6*价格：22.9,2026-04-01,1200,0,22.9,0
255685124,东莞千吉惠,215g,数量：10*价格：22.9,2025-03-08,50,0,22.9,0
255672548,诚锐,215g,数量：10*价格：22.9,2026-02-01,100,0,22.9,0
194155727,东莞千吉惠,215g,数量：10*价格：22.9,2025-03-08,50,0,22.9,0
253811571,云达医疗,215g,数量：6*价格：22.98,2026-07-14,78,2,22.98,12
258363381,志文旗舰店,215g,数量：9*价格：22.99,2026-08-31,126,0,22.99,0
258363176,志文旗舰店,215g,数量：9*价格：22.99,2026-08-31,129,0,22.99,0
