产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
267237469,非凡贸易,380ml,数量：6*价格：11.9,2024-12-12,444,9,11.9,54
248284333,洁玲,380ml,数量：6*价格：11.49,2024-09-13,3278,160,11.49,1722
195115391,湖南德康堂,380ml,"数量：6*价格：11.85,数量：50*价格：11.75",2024-09-13,999,129,11.85,1678
262441651,湖南德康堂,380ml,"数量：6*价格：11.85,数量：50*价格：11.7",2024-09-13,4733,27,11.85,267
246017179,药盛丰,380ml,数量：10*价格：11.9,2024-09-13,100,412,11.9,4943
263032708,利安堂,380ml,数量：6*价格：12.6,2025-09-04,4791,26,12.6,209
191987801,康汇,380ml,数量：6*价格：12.8,2025-09-23,60,220,12.8,2142
262441473,洁玲,380ml,数量：6*价格：11.49,2024-09-13,7920,13,11.49,104
260403023,洁玲,380ml,数量：6*价格：11.49,2024-09-13,7920,7,11.49,114
267237403,非凡贸易,380ml,数量：6*价格：11.9,2024-12-12,474,2,11.9,24
259988609,洁玲,380ml,"数量：6*价格：11.7,数量：50*价格：11.59",2024-09-13,1000,4,11.7,36
195461012,药店品种预约中心,380ml,数量：6*价格：12.8,2025-09-23,200,3,12.8,20
262441654,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-05,4972,4,12.29,28
259993435,洁玲,380ml,数量：6*价格：12.29,2025-06-05,4975,6,12.29,36
216096163,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-05,999,31,12.29,301
212881651,洁玲,380ml,数量：6*价格：12.75,2025-06-01,1000,16,12.75,218
195115392,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-05,9981,3,12.29,18
247907867,洁玲,380ml,"数量：6*价格：11.7,数量：50*价格：11.6",2024-09-13,1000,10,11.7,138
198158759,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-05,7077,300,12.29,2922
260269464,江西瀚霆药业,380ml,"数量：6*价格：13.0,数量：30*价格：12.37",2025-06-16,993,1,13.0,6
234750172,药店品种预约中心,380ml,数量：6*价格：13.5,2025-07-16,6,1,13.5,6
217689043,垚钰商贸,380ml,"数量：6*价格：13.5,数量：24*价格：11.88,数量：100*价格：11.68",2024-06-12,177,1,13.5,6
260013264,湖南德康堂,380ml,"数量：6*价格：11.85,数量：50*价格：11.75",2024-09-13,5000,0,11.85,0
260014993,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-15,999,0,12.29,0
194537972,五行医药,380ml,数量：7*价格：12.38,2024-12-01,50,0,12.38,0
194530053,天福旗舰店,380ml,数量：7*价格：12.38,2024-12-01,50,0,12.38,0
194520873,华佗,380ml,数量：7*价格：12.38,2024-12-01,50,0,12.38,0
243926621,药店品种预约中心,380ml,数量：6*价格：12.5,2025-09-23,200,0,12.5,0
194168210,利安堂,380ml,数量：6*价格：12.6,2025-09-04,1000,2,12.6,12
195123300,壹佰益,380ml,数量：6*价格：12.7,2025-07-16,88,732,12.7,6439
193634146,壹佰益,380ml,数量：6*价格：12.7,2025-07-16,6,167,12.7,999
194542527,洁玲,380ml,"数量：6*价格：12.75,数量：50*价格：12.64",2025-06-05,1000,2,12.75,12
194542526,洁玲,380ml,"数量：6*价格：12.75,数量：48*价格：12.64",2025-06-05,1000,0,12.75,0
194542523,洁玲,380ml,"数量：6*价格：12.75,数量：50*价格：12.64",2025-06-05,1000,1,12.75,6
267672158,康多多,380ml,数量：20*价格：12.8,2025-03-02,50,0,12.8,0
258490748,东莞康采药业,380ml,数量：6*价格：12.8,2025-08-14,60,0,12.8,0
250470901,佳医合,380ml,数量：17*价格：12.8,2025-05-05,50,0,12.8,0
236543106,洁玲,380ml,数量：6*价格：12.8,2025-06-01,1000,0,12.8,0
219424068,东莞康采药业,380ml,数量：6*价格：12.8,2025-07-04,60,15,12.8,115
217764790,东莞康采药业,380ml,数量：6*价格：12.8,2025-07-04,60,26,12.8,287
196508970,耀都云杉,380ml,"数量：6*价格：12.89,数量：10*价格：12.78",2025-06-21,100,0,12.89,0
211950371,杭州品正生物科技,380ml,数量：6*价格：12.9,2025-03-17,360,1,12.9,10
255894279,要健康,380ml,"数量：6*价格：12.98,数量：10*价格：12.88",2024-12-11,141,0,12.98,0
241860422,要健康,380ml,"数量：6*价格：12.98,数量：10*价格：12.78",2024-12-11,141,2,12.98,16
195149303,诚锐,380ml,"数量：6*价格：12.98,数量：10*价格：12.9",2024-11-12,50,0,12.98,0
194626287,要健康,380ml,"数量：6*价格：12.98,数量：10*价格：12.78",2024-12-11,141,0,12.98,0
225391532,东莞东盈,380ml,"数量：6*价格：12.99,数量：12*价格：12.79,数量：20*价格：12.69",2024-06-22,48,0,12.99,0
208249336,东莞东盈,380ml,"数量：6*价格：12.99,数量：12*价格：12.79,数量：20*价格：12.69",2024-06-22,48,0,12.99,0
206650493,康达人,380ml,数量：6*价格：12.99,2025-07-04,6,0,12.99,0
195363487,樟树市丰超医疗器械,380ml,数量：10*价格：12.99,2025-03-16,465,0,12.99,0
259694180,江西瀚霆药业,380ml,数量：6*价格：13.0,2025-06-21,999,0,13.0,0
241592863,江西瀚霆药业,380ml,数量：6*价格：13.0,2025-06-21,999,0,13.0,0
262072720,枫怡健康,380ml,数量：20*价格：13.17,2025-05-11,8552,0,13.17,0
265838207,药诚成,380ml,数量：20*价格：13.2,2025-06-12,89,0,13.2,0
