产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
270612509,湖南德康堂,380ml,"数量：6*价格：11.89,数量：50*价格：11.7",2024-08-31,5000,0,11.89,0
254385091,药盛丰,380ml,数量：16*价格：12.0,2024-09-13,3130,0,12.0,0
272504672,五行医药,380ml,数量：7*价格：12.38,2024-09-01,50,0,12.38,0
272428719,五行医药,380ml,数量：7*价格：12.38,2024-12-01,50,0,12.38,0
270873513,天福旗舰店,380ML,数量：7*价格：12.38,2024-12-01,50,0,12.38,0
234167761,五行医药,380ml,数量：7*价格：12.38,2024-12-01,200,0,12.38,0
234160068,华佗,380ml,数量：7*价格：12.38,2024-12-01,200,1,12.38,10
194537972,五行医药,380ml,数量：7*价格：12.38,2024-12-01,50,0,12.38,0
194530053,天福旗舰店,380ML,数量：7*价格：12.38,2024-12-01,50,0,12.38,0
271112383,耀都云杉,380ml,数量：6*价格：12.48,2025-06-21,100,0,12.48,0
272410737,百岁缘,380ml,数量：6*价格：12.5,2025-06-17,6,0,12.5,0
272402981,药好找,380ml,数量：20*价格：12.5,2025-03-16,50,0,12.5,0
271786021,正和堂,380ml,数量：6*价格：12.5,2024-12-01,6,0,12.5,0
271742605,百岁缘,380ml/瓶,"数量：6*价格：12.5,数量：12*价格：12.4",2024-12-05,12,0,12.5,0
270612510,湖南德康堂,380ML,数量：6*价格：12.5,2025-06-05,5000,0,12.5,0
270459292,共好药,380ml,数量：28*价格：12.5,2024-06-10,313,0,12.5,0
272428863,维康堂生物,380ml,数量：6*价格：12.58,2024-06-22,386,0,12.58,0
270510845,药中缘,380ml,数量：18*价格：12.58,2025-09-04,999,0,12.58,0
155918599,维康堂生物,380ml,"数量：6*价格：12.58,数量：24*价格：12.4",2024-06,400,0,12.58,0
270505164,洁玲,380ml,数量：6*价格：12.59,2025-06-05,1000,0,12.59,0
271578381,利安堂,380ml,数量：6*价格：12.6,2025-09-04,5000,0,12.6,0
271576625,利安堂,380ml,数量：6*价格：12.6,2025-09-04,5000,0,12.6,0
271574009,利安堂,380ml,数量：6*价格：12.6,2025-09-04,5000,0,12.6,0
271543039,利安堂,380ml,数量：6*价格：12.6,2025-09-04,5000,0,12.6,0
