产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
267237469,非凡贸易,380ml,数量：6*价格：11.9,2024-12-12,354,77,11.9,642
248284333,洁玲,380ml,数量：6*价格：11.59,2024-08-31,2677,225,11.59,2323
272477197,五行医药,380ml,数量：7*价格：12.38,2024-12-01,21,2,12.38,17
195115391,湖南德康堂,380ml,"数量：6*价格：11.85,数量：50*价格：11.75",2024-08-31,999,155,11.85,1948
262441651,湖南德康堂,380ml,"数量：6*价格：11.85,数量：50*价格：11.7",2024-08-31,4655,34,11.85,345
264991270,药店品种预约中心,380ML,数量：10*价格：11.35,2024-08-09,40,15,11.35,182
263032708,利安堂,380ml,数量：6*价格：12.6,2025-09-04,4672,43,12.6,328
270138651,耀都云杉,380ml,数量：6*价格：12.55,2025-06-21,200,18,12.55,126
225639577,德润堂,380ml,数量：6*价格：11.89,2024-08-31,1000,33,11.89,506
216096163,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-05,999,33,12.29,367
259993435,洁玲,380ml,数量：6*价格：12.29,2025-06-05,5000,11,12.29,97
246017179,药盛丰,380ml,数量：10*价格：11.9,2024-09-13,100,414,11.9,4973
195115392,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-05,9939,7,12.29,60
267237403,非凡贸易,380ml,数量：6*价格：11.9,2024-12-12,456,4,11.9,42
219424068,东莞康采药业,380ml,数量：6*价格：12.8,2025-07-04,60,18,12.8,151
213260836,药铭鑫,380ml,数量：10*价格：13.5,2025-07-10,70,1,13.5,30
260014993,湖南德康堂,380ML,数量：6*价格：12.29,2025-06-15,981,2,12.29,18
234750172,药店品种预约中心,妇炎洁  植物草本抑菌洗液 380ml,数量：6*价格：13.5,2025-07-16,6,3,13.5,18
259988609,洁玲,380ml,"数量：6*价格：11.7,数量：50*价格：11.59",2024-08-31,1000,6,11.7,52
212881651,洁玲,380ml/瓶,数量：6*价格：12.75,2025-06-01,1000,16,12.75,218
262441654,湖南德康堂,380ML,数量：6*价格：12.29,2025-06-05,4960,6,12.29,40
198158759,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-05,7067,301,12.29,2932
194520873,华佗,380ml,数量：7*价格：12.38,2024-12-01,50,2,12.38,37
262441473,洁玲,380ML,数量：6*价格：11.69,2024-08-31,4896,13,11.69,104
247907867,洁玲,380ml,"数量：6*价格：11.7,数量：50*价格：11.6",2024-08-31,1000,11,11.7,144
193634146,壹佰益,380ml,数量：6*价格：12.7,2025-07-16,6,168,12.7,1005
206650493,康达人,380ml,数量：6*价格：12.99,2025-07-04,6,7,12.99,42
260269464,江西瀚霆药业,380ML,"数量：6*价格：13.0,数量：30*价格：12.37",2025-06-16,993,1,13.0,6
270296517,小君（今医师）,380ml,数量：50*价格：10.8,2024-07-31,500,0,10.8,0
260403023,洁玲,380ML,数量：6*价格：11.69,2024-08-31,4886,7,11.69,114
272411088,药盛丰,380ml,数量：20*价格：11.7,2024-09-13,100,0,11.7,0
270991568,湖南德康堂,380ml,"数量：6*价格：11.8,数量：50*价格：11.7",2024-08-31,5000,0,11.8,0
270575542,德润堂,380ML,数量：6*价格：11.85,2024-06-02,1000,0,11.85,0
260013264,湖南德康堂,380ml,"数量：6*价格：11.85,数量：50*价格：11.75",2024-08-31,5000,0,11.85,0
270612509,湖南德康堂,380ml,"数量：6*价格：11.89,数量：50*价格：11.7",2024-08-31,5000,0,11.89,0
272432316,药店品种预约中心,380ml,数量：6*价格：12.3,2025-09-23,100,0,12.3,0
272504672,五行医药,380ml,数量：7*价格：12.38,2024-09-01,50,0,12.38,0
272428719,五行医药,380ml,数量：7*价格：12.38,2024-12-01,50,0,12.38,0
270873513,天福旗舰店,380ML,数量：7*价格：12.38,2024-12-01,50,0,12.38,0
194537972,五行医药,380ml,数量：7*价格：12.38,2024-12-01,50,0,12.38,0
194530053,天福旗舰店,380ML,数量：7*价格：12.38,2024-12-01,50,0,12.38,0
271112383,耀都云杉,380ml,数量：6*价格：12.48,2025-06-21,100,0,12.48,0
272410737,百岁缘,380ml,数量：6*价格：12.5,2025-06-17,6,0,12.5,0
272402981,药好找,380ml,数量：20*价格：12.5,2025-03-16,50,0,12.5,0
271786021,正和堂,380ml,数量：6*价格：12.5,2024-12-01,6,0,12.5,0
271742605,百岁缘,380ml/瓶,"数量：6*价格：12.5,数量：12*价格：12.4",2024-12-05,12,0,12.5,0
