产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
226495471,紫芊,3只,"数量：6*价格：11.5,数量：12*价格：11.2,数量：24*价格：10.99",2028-04-30,1095,284,11.5,4970
265360718,普宁永祥,3只/盒,数量：24*价格：10.85,2028-08-30,952,13,10.85,434
272533434,鸿瑞康,3只装,"数量：6*价格：11.48,数量：12*价格：11.18,数量：24*价格：10.98",2028-07-01,144,10,11.48,174
194542514,洁玲,3只,数量：12*价格：10.98,2028-04-30,1000,87,10.98,1604
194425719,鲁鸿医疗,3只,"数量：6*价格：11.5,数量：12*价格：11.2,数量：24*价格：10.99",2027-02,72,362,11.5,4683
226564203,惠州康华,3只,数量：10*价格：11.2,2028-02-28,611,19,11.2,262
265421354,美络康,3只,"数量：10*价格：11.5,数量：24*价格：11.3,数量：48*价格：10.95",2028-04-30,1149,2,11.5,58
258902265,美络康,3只,"数量：10*价格：11.5,数量：24*价格：11.3,数量：48*价格：10.95",2028-04-30,1149,16,11.5,355
245888002,普宁永祥,3只,"数量：6*价格：11.88,数量：12*价格：11.24,数量：24*价格：10.85",2028-08-30,952,16,11.88,628
261201924,药店品种预约中心,3只装,"数量：6*价格：11.5,数量：12*价格：11.2,数量：24*价格：10.99",2028-04-01,24,3,11.5,54
196643307,紫芊,3只,数量：6*价格：11.3,2028-04-30,1095,9,11.3,63
263467133,武汉锦俊凯,3只,数量：24*价格：11.2,2028-08-01,6591,1,11.2,24
230169703,武汉锦俊凯,3只,数量：24*价格：11.2,2028-08-01,6591,6,11.2,180
255896184,紫芊,3只,"数量：6*价格：11.5,数量：12*价格：11.2,数量：24*价格：10.99",2028-04-30,1095,1,11.5,24
128123538,杜蕾斯,3只装,数量：20*价格：3.0,2026-04-30,1200,1,3.0,20
252975643,械乐康,超薄装3只,数量：12*价格：10.95,2028-07,116,9,10.95,152
204691427,洁玲,3只/盒,数量：12*价格：11.0,2028-04-30,1000,31,11.0,722
263157474,湖南德康堂,3只,"数量：12*价格：11.1,数量：32*价格：10.9",2027-02-28,1706,5,11.1,118
216252357,鲁鸿医疗,3只,"数量：12*价格：11.15,数量：24*价格：10.99",2028-03,200,26,11.15,500
257440665,恒源医疗,3只装,"数量：12*价格：11.45,数量：24*价格：11.2",2028-04-30,24,6,11.45,84
259850103,鲁鸿医疗,3只,"数量：6*价格：11.5,数量：12*价格：11.3,数量：24*价格：10.99",2027-02,96,4,11.5,120
224671444,恩宇,3只*49mm,"数量：12*价格：13.6,数量：24*价格：13.28",2028-03-07,99963,3,13.6,36
150460120,杜蕾斯共谐店,3只装,数量：10*价格：2.0,2027-11-30,140,6,2.0,70
