产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
270958944,恒源医疗,3只装,"数量：6*价格：11.2,数量：12*价格：10.8",2028-04-30,60,6,11.2,102
226495471,紫芊,3只,"数量：6*价格：11.5,数量：12*价格：11.2,数量：24*价格：10.99",2028-04-30,1662,270,11.5,4616
226564203,惠州康华,3只,数量：10*价格：11.2,2028-02-28,652,15,11.2,222
196643307,紫芊,3只,数量：6*价格：11.3,2028-04-30,1662,7,11.3,51
194425719,鲁鸿医疗,3只,"数量：6*价格：11.5,数量：12*价格：11.2,数量：24*价格：10.99",2027-02,96,362,11.5,4673
194542514,洁玲,3只,数量：12*价格：10.98,2028-04-30,1000,83,10.98,1548
258902265,美络康,3只,"数量：10*价格：11.5,数量：24*价格：11.3,数量：48*价格：10.95",2028-04-30,1662,15,11.5,345
209224873,恒源医疗,3只,"数量：6*价格：11.6,数量：12*价格：11.5,数量：24*价格：10.99",2028-04-30,48,11,11.6,138
257440665,恒源医疗,3只装,"数量：12*价格：11.5,数量：24*价格：11.2",2028-04-30,24,6,11.5,84
256152922,楚康通,3只,数量：10*价格：13.2,2028-03-31,403,5,13.2,50
259906302,湖南德康堂,3只,"数量：12*价格：11.1,数量：32*价格：10.9",2027-02-28,1706,18,11.1,428
260553283,成都墨芑,3只装,数量：6*价格：11.9,2028-05-31,536,11,11.9,59
263467133,武汉锦俊凯,3只,数量：24*价格：11.2,2028-08-01,7617,1,11.2,24
230169703,武汉锦俊凯,3只,数量：24*价格：11.2,2028-08-01,7617,6,11.2,180
255896184,紫芊,3只,"数量：6*价格：11.5,数量：12*价格：11.2,数量：24*价格：10.99",2028-04-30,1662,1,11.5,24
128123538,杜蕾斯,3只装,数量：20*价格：3.0,2026-04-30,1200,1,3.0,20
259850103,鲁鸿医疗,3只,"数量：6*价格：11.5,数量：12*价格：11.3,数量：24*价格：10.99",2027-02,96,4,11.5,120
204691427,洁玲,3只/盒,数量：12*价格：11.0,2028-04-30,1000,31,11.0,722
263157474,湖南德康堂,3只,"数量：12*价格：11.1,数量：32*价格：10.9",2027-02-28,1706,5,11.1,118
150460120,杜蕾斯共谐店,3只装,数量：10*价格：2.0,2027-11-30,140,6,2.0,70
246362923,东莞市晨禾供应链管理,3只,数量：10*价格：13.9,2028-01-01,999,1,13.9,10
271699637,紫芊,3只,"数量：6*价格：11.5,数量：12*价格：11.2,数量：24*价格：10.99,数量：48*价格：10.95",2028-04-30,1662,1,11.5,6
261201924,药店品种预约中心,3只装,"数量：6*价格：11.5,数量：12*价格：11.2,数量：24*价格：10.99",2028-04-01,24,2,11.5,30
264493879,四川宜初霁,3只,数量：6*价格：13.83,2028-08-31,5000,1,13.83,6
259218491,惠州民信堂,3只,"数量：6*价格：14.2,数量：12*价格：13.8",2028-03-30,64,1,14.2,6
264493876,四川宜初霁,3只,数量：6*价格：14.36,2028-03-31,5000,1,14.36,6
120294653,杜蕾斯,3只装,数量：4*价格：7.95,2026-05-30,1200,9,7.95,38
176954907,惠州恒邦,3只装,数量：5*价格：14.95,2028-03-30,64,1,14.95,5
272811954,优润旗舰店,3只,数量：5*价格：17.8,2028-02-01,34,1,17.8,5
272440475,惠州民信堂,3只装,数量：2*价格：30.0,2028-02-28,6,1,30.0,5
272471961,惠州民信堂,3只装,数量：4*价格：12.5,2028-07-31,12,1,12.5,4
147727858,美好印象,3只,数量：6*价格：18.5,2028-02-01,34,1,18.5,3
115920867,杜蕾斯,3只装,数量：20*价格：1.5,2027-08,138,25,1.5,550
115810828,杜蕾斯共谐店,3只装,数量：20*价格：1.5,2027-08,324,32,1.5,800
150582302,杜蕾斯,3只装,数量：10*价格：2.0,2027-12-31,114,2,2.0,20
150577338,杜蕾斯,3只装,数量：10*价格：2.0,2027-11-30,63,0,2.0,0
150482413,杜蕾斯共谐店,3只装,数量：10*价格：2.0,2027-12-31,120,8,2.0,90
150466490,杜蕾斯共谐店,3只装,数量：10*价格：2.0,2027-12-31,260,0,2.0,0
128142453,杜蕾斯共谐店,3只装,数量：10*价格：2.5,2026-06-30,1200,0,2.5,0
116059887,杜蕾斯,3只装,数量：8*价格：3.5,2027-09,149,0,3.5,0
272464707,杜蕾斯,3只/盒,数量：20*价格：4.07,2028-01-31,60,0,4.07,0
269364426,杜蕾斯,3只/盒,数量：20*价格：4.07,2028-01-31,60,0,4.07,0
118099736,杜蕾斯共谐店,3只装,数量：10*价格：5.0,2027-03-31,1019,14,5.0,172
118097018,杜蕾斯共谐店,3只装,数量：10*价格：5.0,2027-03-30,776,0,5.0,0
118027704,杜蕾斯,3只装,数量：10*价格：5.0,2026-09-09,1200,0,5.0,0
118016530,杜蕾斯,3只装,数量：10*价格：5.0,2028-01-31,300,6,5.0,70
272477032,杜蕾斯,3只,数量：10*价格：5.58,2028-03-31,30,0,5.58,0
269281359,杜蕾斯,3只,数量：10*价格：5.58,2028-03-31,30,0,5.58,0
209973347,杜蕾斯共谐店,3只装,数量：5*价格：6.0,2027-11-30,145,4,6.0,30
118061868,杜蕾斯,3只装,数量：8*价格：6.0,2027-12-31,34,0,6.0,0
157208140,心泰医疗,3只装,数量：24*价格：6.17,2027-05-28,608,0,6.17,0
247400118,东莞市美东食品商贸,3只/盒,数量：12*价格：6.48,2028-08-31,5000,0,6.48,0
191896058,杜蕾斯共谐店,3只装,数量：3*价格：6.5,2028-02-29,469,0,6.5,0
272442456,药之道,3只,数量：10*价格：6.67,2028-05-01,30,0,6.67,0
112432291,杜蕾斯,3只装,数量：5*价格：6.75,2027-12-31,25,0,6.75,0
120304830,杜蕾斯共谐店,3只夜光+4只超薄,数量：5*价格：7.5,2026-06-30,1200,13,7.5,75
113444069,杜蕾斯共谐店,3只装,数量：5*价格：7.5,2027-12-31,59,0,7.5,0
269459231,药之道,3只,数量：10*价格：7.95,2028-05-01,30,0,7.95,0
154105642,杜蕾斯共谐店,3只装,数量：3*价格：8.0,2028-02-29,1200,0,8.0,0
123836192,杜蕾斯,3只装,数量：4*价格：8.34,2026-10-30,1200,0,8.34,0
