产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
255995978,乐途,230g,数量：6*价格：21.5,2026-08-09,24,147,21.5,2046
195116197,湖南德康堂,230g/支,数量：6*价格：21.99,2026-06-08,3033,128,21.99,1967
259906300,湖南德康堂,230g/支,数量：6*价格：22.5,2026-06-08,3509,96,22.5,1491
259910951,洁玲,230g,"数量：6*价格：22.7,数量：48*价格：22.2",2026-06-08,1000,40,22.7,830
234825256,非药汇,230g,数量：3*价格：23.8,2026-08-24,6,167,23.8,798
248526159,鑫美康,230g,数量：9*价格：24.29,2026-08-16,144,65,24.29,909
236328032,金东药城,230g,数量：12*价格：22.6,2026-06-14,48,51,22.6,792
270124790,药店品种预约中心,230g薄荷+30g留兰+30g冰柠,"数量：6*价格：26.0,数量：10*价格：25.5,数量：18*价格：25.0",2026-08-30,3975,6,26.0,150
196233406,晋实惠,薄荷清爽型 230g,数量：12*价格：23.98,2025-08-29,48,92,23.98,1615
262442655,湖南德康堂,230g/支,数量：6*价格：22.1,2026-06-08,4848,13,22.1,152
216647535,江门永亮,230g,数量：6*价格：21.5,2026-06-21,6,645,21.5,5646
259757225,蒙特生物,薄荷230g+冰柠30g+水漾薄荷100ml,数量：6*价格：26.5,2026-08-01,9865,13,26.5,134
258458600,福鄂花参燕,230g,数量：6*价格：24.5,2026-03-25,9940,1,24.5,60
260483699,志晨医药,230g,"数量：3*价格：25.49,数量：6*价格：24.79,数量：9*价格：24.29",2026-09-12,683,15,25.49,106
200248052,同瑞健,230g,数量：6*价格：24.8,2026-06-07,6,278,24.8,2032
191961150,乐途,230g,"数量：1*价格：28.5,数量：6*价格：21.5",2026-08-09,48,12,28.5,230
194667802,壹佰益,230g,"数量：6*价格：23.95,数量：48*价格：23.9",2026-06-07,6,4,23.95,60
252950359,鑫美康,230g,"数量：3*价格：25.48,数量：6*价格：24.79,数量：9*价格：24.29",2026-08-16,72,5,25.48,48
253811565,云达医疗,230g,数量：6*价格：23.99,2026-10-10,10,6,23.99,112
259961867,晨文医药,230g,数量：6*价格：24.79,2026-09-10,480,13,24.79,126
257139357,同瑞健,薄荷清爽型 230g,数量：6*价格：24.8,2026-06-07,6,9,24.8,66
252943568,志文旗舰店,230g,"数量：3*价格：25.49,数量：6*价格：24.79,数量：9*价格：24.29",2026-02-28,15,7,25.49,69
216319795,洁玲,230g,"数量：6*价格：22.7,数量：48*价格：22.5",2026-06-08,1000,146,22.7,2832
262751663,东莞康洁,薄荷清爽型230g+赠高地留兰香型30g+冰柠薄荷30g,"数量：4*价格：27.5,数量：8*价格：27.0,数量：18*价格：26.5",2026-09-14,360,5,27.5,54
270570796,东莞康洁,230g+30g+30g,数量：18*价格：25.5,2026-09-14,504,1,25.5,18
268806117,一金医疗,薄荷清爽型230g+赠高地留兰香型30g,数量：18*价格：25.5,2026-09-14,504,1,25.5,18
253733389,云达医疗,230g,数量：6*价格：24.25,2026-10-10,37,63,24.25,583
224933373,一千年医药,230g/支,数量：6*价格：24.8,2026-05-19,24,300,24.8,2432
274446837,湖南德康堂,230g/支,数量：6*价格：22.0,2026-01-10,8703,1,22.0,10
267584436,叶丰源,薄荷清爽型230g+赠高地留兰香型30g+冰柠薄荷30g,"数量：4*价格：27.5,数量：8*价格：27.0",2026-09-14,505,1,27.5,10
194736331,鑫创源,薄荷清爽型 230g,数量：9*价格：24.2,2026-06-18,180,219,24.2,3042
274502396,采药易,230g/支,数量：8*价格：25.8,2026-10-06,80,1,25.8,8
215590054,江门永亮,230g,数量：6*价格：21.5,2026-08-01,6,22,21.5,132
256655797,昌信恒,230g,数量：6*价格：24.8,2026-06-07,6,11,24.8,66
204623286,东莞市晨禾供应链管理,230g,数量：6*价格：24.9,2028-03-01,300,22,24.9,237
263250681,广东森锐,薄荷清爽型230g+赠高地留兰香型30g+冰柠薄荷30g,"数量：4*价格：27.5,数量：18*价格：26.5",2026-09-14,120,6,27.5,83
213717837,要快乐,230g,数量：6*价格：25.2,2026-07-03,98,2,25.2,9
215656633,志晨医药,230g,"数量：3*价格：25.5,数量：6*价格：24.8,数量：9*价格：24.3",2026-09-12,683,2,25.5,12
273539297,乐途,230g,数量：6*价格：21.5,2026-08-09,24,0,21.5,0
217739636,乐途,230g,数量：6*价格：21.5,2026-08-09,24,333,21.5,3247
273818121,金东药城,230g,数量：6*价格：22.9,2026-06-14,96,0,22.9,0
194542510,洁玲,230g,数量：6*价格：23.5,2026-06-08,6,0,23.5,0
274364493,央拓医药,230g,数量：10*价格：23.8,2026-08-21,50,0,23.8,0
273878030,湖北惠源,230g/支,数量：16*价格：23.8,2026-10-10,40,0,23.8,0
255761616,艾小七,230g/支,数量：6*价格：23.8,2026-08-17,105,0,23.8,0
200739999,湖北惠源,230g/支,数量：16*价格：23.8,2026-10-10,40,3,23.8,76
255896506,紫芊,230g/支,数量：6*价格：23.9,2026-08-23,1583,0,23.9,0
