产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
229601192,山东零采医疗器械,250mg*200粒,数量：3*价格：60.49,2025-07-13,10,519,60.49,2148
223796031,新乾方,250mg*200粒,数量：3*价格：62.8,2025-07-12,449,2607,62.8,10334
234615893,山东零采医疗器械,250mg*200粒,数量：3*价格：60.49,2025-07-13,10,211,60.49,875
267243285,大圣旗舰店,250mg*200粒,数量：3*价格：60.48,2025-06-06,6,60,60.48,334
202905548,药店品种预约中心,250mg*200粒,"数量：1*价格：66.5,数量：3*价格：61.5,数量：5*价格：60.5,数量：10*价格：60.2",2025-07-11,10,278,66.5,1143
229602404,红马医械,250mg*200粒,数量：3*价格：60.49,2025-07-13,10,397,60.49,1778
257631778,金迈通,250mg*200粒,"数量：2*价格：60.8,数量：5*价格：60.0",2025-08-07,5,31,60.8,114
250602430,国建医药,250mg*200粒,"数量：2*价格：64.0,数量：5*价格：63.0,数量：15*价格：61.5",2025-07-06,1063,31,64.0,385
224295743,山东零采医疗器械,250mg*200粒,数量：3*价格：60.49,2025-07-13,10,22,60.49,93
262492914,成毅旗舰店,250mg*200粒,数量：3*价格：62.5,2025-08-16,3,46,62.5,138
260181560,东莞锦华,250mg*200粒,"数量：3*价格：64.5,数量：5*价格：63.5",2025-09-01,9923,6,64.5,77
215551270,药店品种预约中心,250mg*200粒,数量：3*价格：60.48,2025-08-07,6,1425,60.48,3788
250582411,国曜医药,250mg*200粒,"数量：2*价格：64.0,数量：5*价格：63.0,数量：15*价格：61.5",2025-07-06,1063,275,64.0,1885
215678521,广东森锐,250mg*200粒,"数量：2*价格：61.5,数量：5*价格：60.2",2025-08-11,5,54,61.5,179
255987934,兰旗医疗,250mg*200粒,"数量：1*价格：64.5,数量：5*价格：63.8,数量：10*价格：63.0,数量：12*价格：62.5",2025-04-27,4924,15,64.5,76
216801339,药店品种预约中心,250mg*200粒,"数量：1*价格：63.5,数量：2*价格：62.5,数量：4*价格：61.8",2025-09-06,10,754,63.5,2355
183897104,养生阁,250mg*200粒,"数量：1*价格：63.5,数量：2*价格：62.5,数量：4*价格：61.8",2025-07-10,6,694,63.5,1377
259218334,惠州民信堂,250mg*200粒,"数量：1*价格：63.5,数量：2*价格：62.5,数量：4*价格：61.8",2025-09-06,10,6,63.5,24
224283107,红马医械,250mg*200粒,数量：3*价格：60.49,2025-07-13,10,233,60.49,820
234263107,东莞东盈,250mg*200粒,"数量：1*价格：63.8,数量：2*价格：61.6,数量：5*价格：60.9,数量：72*价格：59.9",2025-06-22,72,68,63.8,180
236864211,,250mg*200粒,数量：5*价格：61.5,2025-07-12,1305,45,61.5,331
228621079,山东零采医疗器械,250mg*200粒,"数量：1*价格：68.99,数量：3*价格：60.49",2025-07-13,10,21,68.99,35
260074334,福到鑫来,250mg*200粒,数量：3*价格：61.5,2025-07-11,3,22,61.5,66
243110072,非凡贸易,250mg*200粒,"数量：1*价格：68.0,数量：3*价格：63.0,数量：10*价格：60.5",2025-09-05,479,3,68.0,21
227713184,药店品种预约中心,250mg*200粒,"数量：2*价格：60.5,数量：5*价格：60.2",2025-08-07,6,31,60.5,121
