产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
116670279,满好医疗,70mm*20mm*20片,数量：30*价格：2.04,2026-08-31,400,3408,2.04,113534
224342013,总健,70mm*20mm*20片,数量：30*价格：2.05,2026-08-31,70,4159,2.05,126868
215681870,佛山诺康,70mm*20mm*20片,数量：30*价格：2.04,2026-08-31,50,382,2.04,9076
257305683,烨兴堂,70mm*20mm*20片,数量：30*价格：2.05,2026-07-31,80,338,2.05,12431
259946457,广州定嘉,70mm*20mm*20片,数量：20*价格：2.1,2025-08-01,200,248,2.1,3205
122552774,满好医疗,70mm*20mm*20片,数量：60*价格：1.98,2026-08-31,340,3276,1.98,232190
250425714,葵之花,70mm*20mm*20片,数量：20*价格：2.05,2026-07-31,20,101,2.05,1513
262498081,四之佳,70mm*20mm*20片,数量：30*价格：2.0,2026-08-15,60,2,2.0,80
231279119,昌信恒,70mm*20mm*20片,数量：60*价格：1.99,2026-03-31,60,471,1.99,24725
257016514,金俊祥,70mm*20mm*20片,数量：30*价格：2.05,2026-07-31,11903,118,2.05,3821
257620415,深圳弘升,70mm*20mm*20片,"数量：20*价格：2.05,数量：40*价格：2.02,数量：80*价格：1.99,数量：200*价格：1.97",2026-07-18,400,67,2.05,3890
241406960,广州生泰医疗器械,70mm*20mm*20片,数量：20*价格：2.1,2026-07-31,20,525,2.1,10880
260772005,武汉新杰,70mm*20mm*20片,数量：20*价格：2.3,2026-08-01,9080,32,2.3,2020
256923800,众诚医药,70mm*20mm*20片,数量：40*价格：2.05,2026-07-17,370,15,2.05,630
262093222,粤药健,70mm*20mm*20片,"数量：10*价格：2.2,数量：20*价格：2.18",2026-07-31,40,2,2.2,340
257305685,烨兴堂,70mm*20mm*20片,数量：30*价格：2.03,2026-07-31,80,10,2.03,300
202837963,海洋康晨,70mm*20mm*20片,数量：30*价格：2.06,2026-07-31,30,2895,2.06,88238
236219615,惠州民信堂,70mm*20mm*20片,数量：30*价格：2.4,2026-07-11,800,11,2.4,1590
250495588,烨兴堂,70mm*20mm*20片,数量：30*价格：2.03,2026-07-31,80,16,2.03,510
234838732,械字号,70mm*20mm*20片,数量：30*价格：2.05,2026-09-01,100,172,2.05,6700
248625440,烨兴堂,70mm*20mm*20片,数量：30*价格：2.05,2026-07-31,80,12,2.05,470
213210301,亿丰旭,70mm*20mm*20片,数量：20*价格：2.05,2026-01-31,20,111,2.05,2210
228728884,广州定嘉,70mm*20mm*20片,数量：20*价格：2.15,2025-08-01,20,1644,2.15,32817
244730011,广州生泰医疗器械,70mm*20mm*20片,数量：20*价格：2.1,2026-07-31,20,44,2.1,880
202381350,广州械师帮医疗科技,70mm*20mm*20片,数量：20*价格：2.1,2025-08-01,20,60,2.1,1175
218942485,,70mm*20mm*20片,数量：145*价格：2.46,2026-07-31,1673,1,2.46,145
233030787,广州一药,70mm*20mm*20片,数量：30*价格：2.05,2026-08-31,50,317,2.05,951
243925361,鑫强医疗,70mm*20mm*20片,数量：20*价格：2.06,2026-08,30,302,2.06,8030
259349983,广东大畅,70mm*20mm*20片,数量：20*价格：2.08,2025-10-31,100,3,2.08,220
211501586,卓达医疗,70mm*20mm*20片,"数量：20*价格：2.1,数量：50*价格：2.05,数量：100*价格：2.0",2026-07-23,200,3,2.1,400
252814452,养正坊,70mm*20mm*20片,数量：1*价格：1.69,2026-03-25,1,223,1.69,299
259389156,喜乐堂,70mm*20mm*20片,"数量：10*价格：2.09,数量：20*价格：2.05",2026-08-17,20,6,2.09,100
259796260,海洋星辰,70mm*20mm*20片,数量：30*价格：2.06,2026-07-31,30,5,2.06,150
230845564,佳贝康,70mm*20mm*20片,数量：30*价格：2.1,2026-08-15,60,141,2.1,4830
260759786,东莞八贤堂,70mm*20mm*20片,"数量：20*价格：2.13,数量：30*价格：2.08",2026-07-31,37475,2,2.13,60
213749391,祺宁旗舰店,70mm*20mm*20片,数量：20*价格：2.3,2026-08-01,990,4,2.3,110
216887227,广东正医药业,70mm*20mm*20片,数量：5*价格：2.0,2026-03-31,5,319,2.0,1595
228142522,佛山一药旗舰店,70mm*20mm*20片,数量：30*价格：2.03,2026-08-07,100,2,2.03,100
257040428,星海康,70mm*20mm*20片,数量：30*价格：2.1,2026-07-31,12353,7,2.1,220
165401135,华升,70mm*20mm*20片,数量：10*价格：2.28,2026-02-01,20,819,2.28,14602
217221153,聚美健医疗,70mm*20mm*20片,数量：50*价格：2.32,2026-07-31,629,2,2.32,250
