产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
193772404,定宏医疗,100片/盒,数量：10*价格：6.7,2026-04-30,10,1759,6.7,16841
226132995,江西省战狼商贸,100片,数量：10*价格：6.78,2026-06-11,20,118,6.78,1330
257127393,同瑞健,100片,"数量：10*价格：5.79,数量：20*价格：5.69,数量：100*价格：5.64",2026-03-31,8375,82,5.79,1160
235133436,红马医械,100片/盒,数量：20*价格：6.67,2026-07-31,2169,15,6.67,248
271207832,央拓医药,70mm*20mm*100片,数量：30*价格：6.45,2026-07-31,300,4,6.45,120
272371116,佛山小羚羊,100片,数量：10*价格：6.8,2026-07-31,1740,5,6.8,68
262108913,广州定嘉,70mm*20mm*100片,数量：6*价格：6.8,2026-05-31,6,221,6.8,1326
230711967,总健,100片,"数量：10*价格：6.8,数量：20*价格：6.7",2026-05-06,20,95,6.8,1356
260552799,东莞八贤堂,100片,数量：6*价格：6.8,2026-06-30,30,14,6.8,114
267671423,河南旭贞,100片/盒,数量：1000*价格：0.08,2026-06-30,97000,3,0.08,3000
259879919,晨惠旗舰店,70mm*23mm*100片,"数量：10*价格：5.8,数量：20*价格：5.7,数量：100*价格：5.69",2026-02-01,410,18,5.8,3270
133391428,叶丰源,70*20mm*100片,数量：10*价格：6.8,2026-08-31,8000,192,6.8,2244
199458662,希尔康,70mm*20mm*100片,"数量：10*价格：7.6,数量：20*价格：7.5,数量：40*价格：7.3,数量：100*价格：7.1",2026-09-01,100,18,7.6,1640
175076174,一本医疗,70mm*20mm*100片,"数量：1*价格：9.99,数量：10*价格：6.88",2026-05-31,50,219,9.99,4101
195352710,壹佰益,每盒装100片,数量：10*价格：6.8,2026-02-28,10,549,6.8,9140
223959417,叶丰源,70mm*20mm*100片,"数量：10*价格：6.8,数量：100*价格：6.75",2026-08-31,2000,21,6.8,1276
267246237,利安堂,70mm*20mm*100片,数量：10*价格：6.88,2026-08-31,4360,40,6.88,640
259953358,东莞八贤堂,100片,"数量：6*价格：6.95,数量：10*价格：6.9,数量：30*价格：6.85,数量：50*价格：6.8",2026-06-30,100,233,6.95,2625
257071623,药店品种预约中心,70mm*23mm*100片,数量：10*价格：5.9,2026-04-30,1000,2,5.9,530
158581863,慈康医疗,100片/盒,数量：10*价格：7.9,2026-02-01,999,620,7.9,7171
226479699,瑞恩医疗,70mm*23mm*100片,数量：15*价格：5.99,2026-02-28,7303,30,5.99,6610
266729258,希尔康,100片,"数量：10*价格：7.6,数量：20*价格：7.5,数量：40*价格：7.3,数量：100*价格：7.1",2026-09-01,100,6,7.6,300
260055140,广州源海,100片,"数量：10*价格：6.8,数量：20*价格：6.68",2026-01-01,4355,19,6.8,645
217811762,慷济医疗,70mm*20mm*100片,数量：20*价格：6.69,2026-01-01,20,690,6.69,14820
