产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
216319798,洁玲,120g,数量：6*价格：16.68,2025-09-01,1000,80,16.68,1094
263157476,湖南德康堂,120g,"数量：6*价格：16.9,数量：12*价格：16.75,数量：24*价格：16.68",2025-11-15,3802,5,16.9,120
196133982,美东盈,120g,"数量：6*价格：17.99,数量：12*价格：17.73,数量：24*价格：17.49,数量：48*价格：16.23",2025-12-06,189,17,17.99,552
262493314,洁玲,120g,数量：6*价格：17.18,2026-10-02,1000,6,17.18,56
259906303,湖南德康堂,120g,"数量：6*价格：16.9,数量：12*价格：16.75,数量：24*价格：16.68",2025-11-15,3802,1,16.9,6
259910949,洁玲,120g,"数量：6*价格：17.18,数量：12*价格：16.95,数量：48*价格：16.93",2025-09-01,1000,0,17.18,0
194542507,洁玲,120g,"数量：6*价格：17.18,数量：12*价格：16.95,数量：48*价格：16.93",2025-09-01,1000,0,17.18,0
262489981,美东盈,120g,"数量：6*价格：17.48,数量：12*价格：17.4,数量：24*价格：17.2,数量：48*价格：16.85",2025-12-06,189,0,17.48,0
256143996,美东盈,120g,"数量：6*价格：17.48,数量：12*价格：17.4,数量：24*价格：17.2,数量：48*价格：16.85",2025-12-06,189,0,17.48,0
195116199,湖南德康堂,120g,数量：6*价格：17.6,2025-11-15,3802,1,17.6,6
244090045,药中缘,120g,数量：15*价格：17.67,2026-08-01,663,1,17.67,30
194669304,壹佰益,120g,"数量：6*价格：17.69,数量：48*价格：17.6",2025-05-04,216,0,17.69,0
215640736,壹佰益,120g,数量：12*价格：17.95,2025-05-04,12,0,17.95,0
198131192,壹佰益,120g,数量：6*价格：17.95,2025-05-04,220,1,17.95,6
208335174,壹佰益,120g,数量：6*价格：17.98,2025-05-04,216,0,17.98,0
194626445,要健康,120g,数量：6*价格：17.99,2025-12-08,6,0,17.99,0
265967301,大山甲,120g,数量：5*价格：18.0,2026-09-05,1000,1,18.0,5
260731274,大山甲,120g,数量：5*价格：18.0,2026-08-02,1000,1,18.0,5
260086273,美易佳,120g,数量：5*价格：18.0,2026-04-16,10000,0,18.0,0
259754436,蒙特生物,120g,数量：12*价格：18.0,2026-07-01,128,0,18.0,0
241542750,蒙特生物,120g,数量：12*价格：18.0,2026-07-01,128,0,18.0,0
195193810,美易佳,120g,数量：5*价格：18.0,2026-04-16,100000,0,18.0,0
265544561,泓联器械,120g,数量：6*价格：18.2,2025-11-15,50,0,18.2,0
265544066,泓联器械,120g,数量：6*价格：18.2,2025-11-15,50,0,18.2,0
265543930,泓联器械,120g,数量：6*价格：18.2,2025-11-15,50,0,18.2,0
265543852,泓联器械,120g,数量：6*价格：18.2,2025-11-15,50,0,18.2,0
263117362,广东森锐,120g,数量：10*价格：18.2,2026-06-12,260,0,18.2,0
262754112,东莞康洁,120g,数量：10*价格：18.2,2026-06-12,200,0,18.2,0
262739281,壹川,120g,数量：10*价格：18.2,2026-06-12,260,0,18.2,0
259801469,名品汇,120g,"数量：12*价格：18.2,数量：24*价格：17.8,数量：48*价格：17.3",2026-09-05,96,2,18.2,66
222344893,名品汇,120g,"数量：12*价格：18.2,数量：24*价格：17.8,数量：48*价格：17.3",2026-09-05,96,1,18.2,24
197468555,名品汇,120g,"数量：12*价格：18.2,数量：24*价格：17.8,数量：48*价格：17.3",2026-09-05,96,0,18.2,0
255892992,要健康,120g,数量：6*价格：18.38,2025-12-08,74,0,18.38,0
256201594,舒力特,120g,"数量：6*价格：18.48,数量：12*价格：18.28,数量：48*价格：18.03",2026-03-02,96,0,18.48,0
258041075,要快乐,120g,数量：6*价格：18.49,2024-11-01,242,0,18.49,0
194432015,要快乐,120g,数量：6*价格：18.49,2024-11-01,242,0,18.49,0
262758343,东莞康洁,120g,数量：6*价格：18.5,2026-06-06,216,0,18.5,0
262739260,壹川,120g,数量：6*价格：18.5,2026-06-06,216,0,18.5,0
255963184,泓联器械,120g,数量：3*价格：18.5,2026-03-12,200,0,18.5,0
177928598,一金医疗,120g,数量：6*价格：18.5,2026-06-12,268,15,18.5,110
195466431,,120g,数量：16*价格：18.58,2026-01-13,42,0,18.58,0
234825251,非药汇,120g,数量：4*价格：18.6,2026-09-05,258,0,18.6,0
259150154,惠州仁医堂,120g,数量：6*价格：18.8,2025-09-06,89,0,18.8,0
236566462,洁玲,120g,数量：6*价格：18.8,2025-09-01,8978,0,18.8,0
194153250,东莞东盈,120g,"数量：3*价格：18.8,数量：6*价格：17.57,数量：12*价格：17.35,数量：24*价格：17.12",2025-12-01,176,0,18.8,0
