产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
260375206,湖南德康堂,30g(0.5g*60粒),数量：1*价格：29.0,2025-10-03,896,4,29.0,104
195117477,药店品种预约中心,30g(0.5g*60粒),"数量：1*价格：23.5,数量：5*价格：20.0,数量：10*价格：18.0,数量：80*价格：17.5",2025-08-15,391,4,23.5,133
259938144,诺众康,30g(0.5g*60粒),"数量：3*价格：31.5,数量：6*价格：28.5,数量：10*价格：26.5",2025-09-09,60,10,31.5,87
199164645,百年众生,30g(0.5g*60粒),数量：2*价格：31.8,2025-10-03,1000,223,31.8,2239
260342628,恒仁堂旗舰店,30g(0.5g*60粒),"数量：3*价格：36.8,数量：6*价格：34.8,数量：10*价格：32.8,数量：30*价格：30.5",2025-06-19,100,2,36.8,32
172074687,药店品种预约中心,30g(0.5g*60粒),"数量：1*价格：23.5,数量：5*价格：20.0,数量：10*价格：18.0,数量：80*价格：17.8",2025-08-15,391,59,23.5,606
262531481,敬伟医疗,30g(0.5g*60粒),"数量：6*价格：20.8,数量：10*价格：19.8",2025-08-15,94,3,20.8,26
198265684,药店品种预约中心,30g(0.5g*60粒),"数量：2*价格：19.8,数量：10*价格：18.0",2025-05-05,20,18,19.8,126
265238136,药店品种预约中心,30g(0.5g*60粒),"数量：6*价格：22.49,数量：7*价格：21.63",2025-10-07,17,1,22.49,6
265142263,佛山百鸥,30g(0.5g*60粒),"数量：5*价格：23.0,数量：10*价格：22.3",2025-09-09,5,1,23.0,5
260208177,药店品种预约中心,30g(0.5g*60粒),"数量：1*价格：25.98,数量：3*价格：21.8,数量：6*价格：20.7,数量：20*价格：18.8",2025-07-01,494,2,25.98,6
211375862,唯康医药,30g(0.5g*60粒),"数量：2*价格：22.8,数量：10*价格：19.8,数量：200*价格：11.5",2025-06-01,164,7,22.8,36
196618137,药店品种预约中心,30g(0.5g*60粒),"数量：10*价格：19.3,数量：30*价格：19.0,数量：120*价格：17.8",2025-06-01,84,7,19.3,116
265705074,唯康医药,30g(0.5g*60粒),数量：10*价格：19.5,2025-06-01,20,0,19.5,0
265147902,唯康医药,30g(0.5g*60粒),"数量：10*价格：19.5,数量：20*价格：19.3,数量：60*价格：18.8",2025-08-01,200,0,19.5,0
202451284,药店品种预约中心,30g(0.5g*60粒),"数量：6*价格：19.5,数量：20*价格：19.3,数量：40*价格：19.0,数量：60*价格：18.8",2025-06-01,200,3,19.5,12
265705708,唯康医药,30g(0.5g*60粒),数量：6*价格：19.8,2025-06-01,20,0,19.8,0
265704702,唯康医药,30g(0.5g*60粒),数量：6*价格：19.8,2025-06-01,20,0,19.8,0
216809937,唯康医药,30g(0.5g*60粒),"数量：6*价格：19.8,数量：10*价格：19.5,数量：30*价格：18.8,数量：600*价格：8.5",2025-08-01,314,39,19.8,286
211375864,唯康医药,30g(0.5g*60粒),"数量：10*价格：19.8,数量：60*价格：17.5,数量：120*价格：17.3,数量：200*价格：12.0",2025-06-01,160,12,19.8,140
195988344,药店品种预约中心,30g(0.5g*60粒),"数量：6*价格：19.8,数量：10*价格：19.5,数量：60*价格：19.0,数量：120*价格：11.5",2025-06-01,96,5,19.8,24
257575256,唯康医药,30g(0.5g*60粒),数量：10*价格：19.9,2025-08-01,200,0,19.9,0
198226085,药店品种预约中心,30g(0.5g*60粒),"数量：4*价格：19.9,数量：10*价格：18.8",2025-05-23,486,3,19.9,14
265421077,敬伟医疗,30g(0.5g*60粒),"数量：6*价格：20.8,数量：10*价格：19.8",2025-08-15,94,0,20.8,0
264453620,敬伟医疗,30g(0.5g*60粒),"数量：6*价格：20.8,数量：10*价格：19.8",2025-08-15,94,0,20.8,0
260063668,敬伟医疗,30g(0.5g*60粒),"数量：6*价格：20.8,数量：10*价格：19.8",2025-08-15,94,0,20.8,0
202451435,药店品种预约中心,30g(0.5g*60粒),"数量：60*价格：20.8,数量：100*价格：20.5,数量：200*价格：19.9",2025-08-01,200,0,20.8,0
257575255,唯康医药,30g(0.5g*60粒),数量：6*价格：21.5,2025-08-01,240,0,21.5,0
202451408,药店品种预约中心,30g(0.5g*60粒),数量：20*价格：21.8,2025-08-01,200,0,21.8,0
212556256,仲景堂,30g(0.5g*60粒),"数量：1*价格：22.5,数量：5*价格：19.8,数量：10*价格：18.9",2025-05-23,100,0,22.5,0
202451441,药店品种预约中心,30g(0.5g*60粒),数量：6*价格：22.5,2025-08-01,200,0,22.5,0
202451402,药店品种预约中心,30g(0.5g*60粒),数量：10*价格：22.5,2025-08-01,200,0,22.5,0
265013566,济南欣活,30g(0.5g*60粒),"数量：5*价格：22.8,数量：10*价格：21.8,数量：20*价格：20.8,数量：120*价格：19.8",2025-07-01,2000,0,22.8,0
262709064,济南欣活,30g(0.5g*60粒),"数量：5*价格：22.8,数量：10*价格：21.8,数量：20*价格：20.8,数量：120*价格：19.8",2025-07-01,2000,0,22.8,0
261760263,济南欣活,30g(0.5g*60粒),"数量：5*价格：22.8,数量：10*价格：21.8,数量：20*价格：20.8,数量：120*价格：19.8",2025-07-01,2000,0,22.8,0
261740737,济南欣活,30g(0.5g*60粒),"数量：5*价格：22.8,数量：10*价格：21.8,数量：20*价格：20.8,数量：120*价格：19.8",2025-07-01,2000,0,22.8,0
261332296,济南欣活,30g(0.5g*60粒),"数量：5*价格：22.8,数量：10*价格：21.8,数量：20*价格：20.8,数量：120*价格：19.8",2025-07-01,2000,0,22.8,0
241024491,济南欣活,30g(0.5g*60粒),"数量：5*价格：22.8,数量：10*价格：21.8,数量：20*价格：20.8,数量：120*价格：19.8",2025-07-01,2000,0,22.8,0
208853666,唯康医药,30g(0.5g*60粒),数量：10*价格：22.8,2025-08-01,200,0,22.8,0
206126963,唯康医药,30g(0.5g*60粒),数量：10*价格：22.8,2025-08-01,200,0,22.8,0
196618330,药店品种预约中心,30g(0.5g*60粒),数量：10*价格：22.8,2025-08-01,120,0,22.8,0
195382274,唯康医药,30g(0.5g*60粒),"数量：1*价格：22.8,数量：6*价格：19.9,数量：10*价格：19.5,数量：240*价格：13.0",2025-08-01,228,2,22.8,12
195987882,药店品种预约中心,30g(0.5g*60粒),数量：10*价格：23.0,2025-08-01,120,0,23.0,0
265184875,德州雨蝶,30g(0.5g*60粒),"数量：1*价格：23.5,数量：5*价格：20.0,数量：10*价格：18.0,数量：80*价格：17.88",2025-08-15,391,0,23.5,0
256615347,德州雨蝶,30g(0.5g*60粒),"数量：1*价格：23.5,数量：5*价格：20.0,数量：10*价格：18.0,数量：80*价格：17.88",2025-08-15,391,0,23.5,0
216223697,德州雨蝶,30g(0.5g*60粒),"数量：1*价格：23.5,数量：5*价格：20.0,数量：10*价格：18.0,数量：80*价格：17.88",2025-08-15,391,0,23.5,0
