产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
219875596,鑫美康,70mm*20mm*20片,数量：30*价格：1.98,2025-11-30,30,234,1.98,6915
116670279,满好医疗,70mm*20mm*20片,数量：30*价格：2.06,2026-08-31,400,4581,2.06,157141
215681870,佛山诺康,70mm*20mm*20片,数量：30*价格：2.18,2026-08-31,50,559,2.18,15286
250425714,葵之花,70mm*20mm*20片,数量：20*价格：2.05,2026-07-31,50,317,2.05,7553
213210301,亿丰旭,70mm*20mm*20片,数量：20*价格：2.05,2026-01-31,20,290,2.05,5810
262498081,四之佳,70mm*20mm*20片,"数量：30*价格：2.1,数量：60*价格：2.08",2026-08-19,60,88,2.1,3260
122552774,满好医疗,70mm*20mm*20片,数量：60*价格：2.04,2026-08-31,400,3316,2.04,234710
224342013,总健,70mm*20mm*20片,数量：30*价格：2.15,2026-08-31,70,4209,2.15,128758
264198627,药店品种预约中心,70mm*20mm*20片,数量：30*价格：2.06,2026-08-31,400,46,2.06,1670
260213577,亿丰旭,70mm*20mm*20片,数量：20*价格：2.05,2026-01-31,20,38,2.05,760
263564950,安徽绅养道健康科技,70mm*20mm*20片,数量：10*价格：20.2,2025-01-29,10,34,20.2,555
259802430,诗芭克,70mm*20mm*20片,数量：30*价格：2.02,2026-07-31,30,18,2.02,540
194597801,药店品种预约中心,70mm*20mm*20片,数量：100*价格：1.98,2025-05-01,400,377,1.98,43530
234838732,械字号,70mm*20mm*20片,数量：30*价格：2.05,2026-09-01,100,186,2.05,7160
256875889,葵之花,70mm*20mm*20片,数量：20*价格：2.05,2026-07-31,50,11,2.05,300
211501586,卓达医疗,70mm*20mm*20片,"数量：50*价格：2.15,数量：60*价格：2.1,数量：100*价格：2.05",2026-07-23,200,7,2.15,670
257016514,金俊祥,70mm*20mm*20片,数量：30*价格：2.25,2026-08-31,5683,123,2.25,3991
259389156,喜乐堂,70mm*20mm*20片,"数量：10*价格：2.09,数量：20*价格：2.05",2026-08-17,20,19,2.09,285
268947080,佛山一药旗舰店,70mm*20mm*20片,数量：30*价格：2.18,2026-08-31,100,5,2.18,175
216887227,广东正医药业,70mm*20mm*20片,数量：5*价格：2.0,2026-03-31,5,358,2.0,1790
256179140,贵州中弘福药业,70mm*20mm*20片,数量：40*价格：2.25,2026-08-22,5424,4,2.25,210
244730011,广州生泰医疗器械,70mm*20mm*20片,数量：20*价格：2.05,2026-07-31,50,54,2.05,1075
202381350,广州械师帮医疗科技,70mm*20mm*20片,数量：20*价格：2.1,2025-08-01,20,68,2.1,1325
241406960,广州生泰医疗器械,70mm*20mm*20片,数量：20*价格：2.1,2026-07-31,20,531,2.1,11000
233030787,广州一药,70mm*20mm*20片,数量：30*价格：2.18,2026-08-31,50,320,2.18,1081
252814452,养正坊,70mm*20mm*20片,数量：1*价格：1.69,2026-03-25,0,285,1.69,399
185923570,深圳畅优,70mm*20mm*20片,数量：20*价格：2.08,2026-07-31,20,4,2.08,100
260759786,东莞八贤堂,70mm*20mm*20片,"数量：20*价格：2.13,数量：30*价格：2.08",2026-07-31,36765,5,2.13,140
228728884,广州定嘉,70mm*20mm*20片,数量：20*价格：2.15,2025-08-01,20,1646,2.15,32857
