产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
260216152,药店品种预约中心,250mg*200粒,数量：2*价格：59.59,2025-09-02,2,1061,59.59,2122
257428095,药店品种预约中心,250mg*200粒,数量：2*价格：59.58,2025-09-02,2,1086,59.58,2172
223796031,新乾方,250mg*200粒,数量：2*价格：59.4,2025-07-12,2,2387,59.4,9894
229601192,山东零采医疗器械,250mg*200粒,数量：3*价格：59.75,2025-07-13,10,400,59.75,1614
234615893,山东零采医疗器械,250mg*200粒,数量：3*价格：59.75,2025-07-13,10,131,59.75,515
262301649,药店品种预约中心,250mg*200粒,数量：2*价格：60.2,2025-09-02,5,559,60.2,1606
257127137,药店品种预约中心,250mg*200粒,数量：2*价格：60.2,2025-09-02,2,301,60.2,602
202905548,药店品种预约中心,250mg*200粒,"数量：1*价格：66.5,数量：3*价格：61.5,数量：5*价格：60.5",2025-07-11,5,266,66.5,1108
267243285,大圣旗舰店,250mg*200粒,"数量：3*价格：59.8,数量：6*价格：59.5",2025-06-06,20,21,59.8,152
265742425,药店品种预约中心,250mg*200粒,数量：4*价格：60.2,2025-09-02,4,34,60.2,136
215551270,药店品种预约中心,250mg*200粒,数量：3*价格：60.8,2025-08-07,3,1416,60.8,3761
216801339,药店品种预约中心,250mg*200粒,数量：3*价格：62.8,2025-09-06,10,748,62.8,2346
250602430,国建医药,250mg*200粒,"数量：2*价格：64.0,数量：5*价格：63.0,数量：15*价格：61.5",2025-08-11,1075,24,64.0,305
264506245,药店品种预约中心,250mg*200粒,数量：2*价格：59.74,2025-09-02,2,39,59.74,78
264506250,药店品种预约中心,250mg*200粒,数量：2*价格：59.74,2025-09-02,2,33,59.74,66
262492914,成毅旗舰店,250mg*200粒,数量：3*价格：62.5,2025-08-16,3,37,62.5,111
250582411,国曜医药,250mg*200粒,"数量：2*价格：64.0,数量：5*价格：63.0,数量：15*价格：61.5",2025-08-11,1075,272,64.0,1838
260216517,药店品种预约中心,250mg*200粒,数量：2*价格：60.25,2025-09-02,2,81,60.25,162
265278408,药店品种预约中心,250mg*200粒,"数量：1*价格：63.5,数量：2*价格：60.3,数量：4*价格：59.79",2025-09-02,4,16,63.5,45
257631778,金迈通,250mg*200粒,数量：3*价格：60.8,2025-08-07,3,11,60.8,33
260074334,福到鑫来,250mg*200粒,数量：3*价格：61.5,2025-07-11,3,20,61.5,60
230780501,药店品种预约中心,250mg*200粒,数量：3*价格：60.8,2025-08-07,3,132,60.8,396
256738243,千明医药,250mg*200粒,"数量：3*价格：61.8,数量：5*价格：61.0",2025-07-11,5,63,61.8,265
183897104,养生阁,250mg*200粒,"数量：1*价格：64.5,数量：2*价格：62.5,数量：4*价格：61.8",2025-08-08,6,686,64.5,1365
229602404,红马医械,250mg*200粒,数量：3*价格：59.75,2025-07-13,10,383,59.75,1709
215678521,广东森锐,250mg*200粒,"数量：2*价格：61.5,数量：5*价格：60.2",2025-08-11,5,47,61.5,153
262341965,药店品种预约中心,250mg*200粒,数量：2*价格：59.74,2025-09-02,2,18,59.74,36
260181560,东莞锦华,250mg*200粒,"数量：3*价格：62.5,数量：5*价格：61.8",2025-09-01,9978,4,62.5,22
226096131,药店品种预约中心,250mg*200粒,"数量：3*价格：61.5,数量：5*价格：60.5",2025-07-11,5,25,61.5,152
243110072,非凡贸易,250mg*200粒,"数量：1*价格：68.0,数量：3*价格：63.0,数量：10*价格：60.5",2025-09-05,479,3,68.0,21
257139057,药店品种预约中心,250mg*200粒,数量：2*价格：60.5,2025-09-02,2,10,60.5,20
227713184,药店品种预约中心,250mg*200粒,数量：3*价格：60.5,2025-08-07,6,31,60.5,121
260176891,成毅旗舰店,250mg*200粒,数量：3*价格：62.5,2025-08-16,3,13,62.5,45
234263107,东莞东盈,250mg*200粒,"数量：2*价格：60.5,数量：5*价格：60.2,数量：72*价格：59.9",2025-06-22,72,67,60.5,175
260216654,药店品种预约中心,250mg*200粒,数量：2*价格：60.2,2025-09-02,2,6,60.2,12
195169961,药店品种预约中心,250mg*200粒,数量：2*价格：60.3,2025-09-02,2,21,60.3,50
262341959,药店品种预约中心,250mg*200粒,数量：2*价格：60.9,2025-09-02,2,8,60.9,16
227713209,药店品种预约中心,250mg*200粒,"数量：2*价格：61.0,数量：3*价格：60.5",2025-08-07,3,393,61.0,1189
257138983,药店品种预约中心,250mg*200粒,数量：2*价格：60.5,2025-09-02,2,7,60.5,14
259218334,惠州民信堂,250mg*200粒,"数量：1*价格：66.0,数量：2*价格：63.8,数量：3*价格：63.5",2025-09-06,10,2,66.0,13
168541865,药店品种预约中心,250mg*200粒,"数量：1*价格：68.5,数量：3*价格：63.99",2025-07-01,40,301,68.5,1111
252877427,药店品种预约中心,250mg*200粒,数量：3*价格：61.8,2025-06-02,3,50,61.8,162
