产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
248284333,洁玲,380ml,数量：6*价格：11.59,2024-08-31,2721,219,11.59,2279
195115391,湖南德康堂,380ml,"数量：6*价格：11.85,数量：50*价格：11.75",2024-08-31,999,155,11.85,1948
267237469,非凡贸易,380ml,数量：6*价格：11.9,2024-12-12,504,62,11.9,492
270260502,小君（今医师）,380ml,数量：50*价格：10.8,2024-07-31,7750,3,10.8,250
262441651,湖南德康堂,380ml,"数量：6*价格：11.85,数量：50*价格：11.7",2024-08-31,4655,34,11.85,345
264991270,药店品种预约中心,380ml,数量：10*价格：11.35,2024-08-09,40,14,11.35,172
263032708,利安堂,380ml,数量：6*价格：12.6,2025-09-04,4690,40,12.6,310
268816839,共好药,380ml,数量：31*价格：11.49,2024-06-10,93,1,11.49,93
225639577,德润堂,380ml,数量：6*价格：11.89,2024-08-31,1000,33,11.89,491
246017179,药盛丰,380ml,数量：10*价格：11.9,2024-09-13,100,413,11.9,4953
216096163,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-05,999,33,12.29,367
259993435,洁玲,380ml,数量：6*价格：12.29,2025-06-05,5000,11,12.29,97
195115392,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-05,9939,7,12.29,60
267237403,非凡贸易,380ml,数量：6*价格：11.9,2024-12-12,456,4,11.9,42
268818246,[国瑞药业]药匣子,380ml,数量：10*价格：12.8,2025-06-16,100,3,12.8,40
270138651,耀都云杉,380ml,数量：6*价格：12.67,2025-06-21,200,4,12.67,32
213260836,药铭鑫,380ml,数量：10*价格：13.5,2025-07-10,70,1,13.5,30
219424068,东莞康采药业,380ml,数量：6*价格：12.8,2025-07-04,60,18,12.8,151
269261641,药店品种预约中心,380ml,数量：8*价格：11.8,2024-08-09,15,2,11.8,25
268727657,康多多,380ml,数量：20*价格：12.8,2025-03-02,50,1,12.8,20
234750172,药店品种预约中心,380ml,数量：6*价格：13.5,2025-07-16,6,3,13.5,18
212881651,洁玲,380ml,数量：6*价格：12.75,2025-06-01,1000,16,12.75,218
262441654,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-05,4960,6,12.29,40
260014993,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-15,981,2,12.29,18
259988609,洁玲,380ml,"数量：6*价格：11.7,数量：50*价格：11.59",2024-08-31,1000,6,11.7,52
198158759,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-05,7067,301,12.29,2932
269864308,利安堂,380ml,数量：6*价格：12.6,2025-09-04,4990,1,12.6,10
195461012,药店品种预约中心,380ml,数量：6*价格：12.8,2025-09-23,200,3,12.8,20
194520873,华佗,380ml,数量：7*价格：12.38,2024-12-01,50,2,12.38,37
262441473,洁玲,380ml,数量：6*价格：11.69,2024-08-31,4896,13,11.69,104
247907867,洁玲,380ml,"数量：6*价格：11.7,数量：50*价格：11.6",2024-08-31,1000,11,11.7,144
193634146,壹佰益,380ml,数量：6*价格：12.7,2025-07-16,6,168,12.7,1005
206650493,康达人,380ml,数量：6*价格：12.99,2025-07-04,6,7,12.99,42
260269464,江西瀚霆药业,380ml,"数量：6*价格：13.0,数量：30*价格：12.37",2025-06-16,993,1,13.0,6
270250597,小君（今医师）,380ml,数量：50*价格：11.0,2024-07-31,8200,0,11.0,0
260403023,洁玲,380ml,数量：6*价格：11.69,2024-08-31,4886,7,11.69,114
267539181,共好药,380ml,数量：17*价格：11.8,2024-06-10,338,0,11.8,0
260013264,湖南德康堂,380ml,"数量：6*价格：11.85,数量：50*价格：11.75",2024-08-31,5000,0,11.85,0
268676459,湖南德康堂,380ml,"数量：6*价格：11.89,数量：50*价格：11.7",2024-08-31,5000,0,11.89,0
254385091,药盛丰,380ml,数量：16*价格：12.0,2024-09-13,3160,0,12.0,0
268764358,天福旗舰店,380ml,数量：7*价格：12.38,2024-12-01,50,0,12.38,0
268758943,华佗,380ml,数量：7*价格：12.38,2024-12-01,50,0,12.38,0
234167761,五行医药,380ml,数量：7*价格：12.38,2024-12-01,200,0,12.38,0
234160068,华佗,380ml,数量：7*价格：12.38,2024-12-01,200,1,12.38,10
194537972,五行医药,380ml,数量：7*价格：12.38,2024-12-01,50,0,12.38,0
194530053,天福旗舰店,380ml,数量：7*价格：12.38,2024-12-01,50,0,12.38,0
268226708,正和堂,380ml,数量：6*价格：12.5,2024-12-01,6,0,12.5,0
267702278,百岁缘,380ml,数量：6*价格：12.5,2025-06-21,12,0,12.5,0
155918599,维康堂生物,380ml,"数量：6*价格：12.58,数量：24*价格：12.4",2024-06,400,0,12.58,0
271578381,利安堂,380ml,数量：6*价格：12.6,2025-09-04,5000,0,12.6,0
271576625,利安堂,380ml,数量：6*价格：12.6,2025-09-04,5000,0,12.6,0
271574009,利安堂,380ml,数量：6*价格：12.6,2025-09-04,5000,0,12.6,0
206670432,药店品种预约中心,380ml,数量：6*价格：12.6,2025-09-04,200,0,12.6,0
194168210,利安堂,380ml,数量：6*价格：12.6,2025-09-04,1000,2,12.6,12
269041342,[国瑞药业]药匣子,380ml,数量：10*价格：12.65,2025-06-16,100,0,12.65,0
195123300,壹佰益,380ml,数量：6*价格：12.7,2025-07-16,71,732,12.7,6439
260544513,德润堂,380ml,数量：6*价格：12.75,2025-06-05,5000,0,12.75,0
194542527,洁玲,380ml,"数量：6*价格：12.75,数量：50*价格：12.64",2025-06-05,1000,2,12.75,12
194542526,洁玲,380ml,"数量：6*价格：12.75,数量：48*价格：12.64",2025-06-05,1000,0,12.75,0
194542523,洁玲,380ml,"数量：6*价格：12.75,数量：50*价格：12.64",2025-06-05,1000,1,12.75,6
