产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
271025488,药店品种预约中心,250mg*200粒,数量：2*价格：58.6,2025-09-02,6,825,58.6,2355
262749320,药店品种预约中心,250mg*200粒,数量：2*价格：58.55,2025-10-16,2,352,58.55,704
271681187,药店品种预约中心,250mg*200粒,数量：2*价格：59.08,2025-10-16,2,26,59.08,52
215785533,东莞康洁,0.25g*200粒,数量：2*价格：60.5,2025-08-11,5,348,60.5,927
223959526,叶丰源,250mg*200粒,"数量：2*价格：60.5,数量：5*价格：60.2",2025-08-11,5,492,60.5,1424
229601192,山东零采医疗器械,250mg*200粒,数量：3*价格：60.99,2025-07-13,10,556,60.99,2323
271010375,健善坊,250mg*200粒,数量：3*价格：60.2,2025-08-05,5,72,60.2,259
264506245,药店品种预约中心,250mg*200粒,数量：2*价格：59.74,2025-09-02,2,66,59.74,132
225004179,药店品种预约中心,0.25g*200粒,数量：2*价格：59.0,2025-10-16,2,35,59.0,70
216801339,药店品种预约中心,250mg*200粒,"数量：1*价格：63.5,数量：2*价格：62.5,数量：4*价格：61.8",2025-09-06,10,763,63.5,2367
262492914,成毅旗舰店,50g(250mg*200粒),数量：3*价格：62.5,2025-08-16,3,56,62.5,168
215678521,广东森锐,50g(250mg*200粒),"数量：2*价格：60.5,数量：5*价格：60.2",2025-08-11,5,61,60.5,208
259218334,惠州民信堂,250mg*200粒,"数量：1*价格：63.5,数量：2*价格：62.5,数量：4*价格：61.8",2025-09-06,10,23,63.5,60
272943278,壹川,0.25g*200粒,数量：3*价格：60.5,2025-08-11,5,2,60.5,10
257139057,药店品种预约中心,50g(250mg*200粒),数量：2*价格：59.2,2025-09-02,2,13,59.2,26
234615893,山东零采医疗器械,250mg*200粒,数量：3*价格：60.99,2025-07-13,10,232,60.99,955
223796031,新乾方,0.25g*200粒,数量：3*价格：62.8,2025-07-12,437,2609,62.8,10340
267243285,大圣旗舰店,250mg*200粒,数量：3*价格：60.48,2025-06-06,6,77,60.48,401
250636854,药店品种预约中心,250mg*200粒,数量：3*价格：60.28,2025-10-15,3,60,60.28,180
257631778,金迈通,250mg*200粒,数量：3*价格：60.46,2025-08-13,5,52,60.46,194
229602404,红马医械,250mg*200粒,数量：3*价格：60.99,2025-07-13,10,401,60.99,1811
202905548,药店品种预约中心,250mg*200粒,"数量：1*价格：66.5,数量：3*价格：61.5,数量：5*价格：60.5,数量：10*价格：60.2",2025-07-11,10,289,66.5,1204
224295743,山东零采医疗器械,250mg*200粒,数量：3*价格：60.99,2025-07-13,10,28,60.99,111
250602430,国建医药,250mg*200粒,"数量：2*价格：64.0,数量：5*价格：63.0,数量：15*价格：61.5",2025-06-09,100,31,64.0,385
260181560,东莞锦华,250mg*200粒,"数量：3*价格：62.5,数量：5*价格：61.8",2025-09-01,9923,6,62.5,77
250582411,国曜医药,0.25g*200粒,"数量：2*价格：64.0,数量：5*价格：63.0,数量：15*价格：61.5",2025-06-09,100,275,64.0,1885
255987934,兰旗医疗,250mg/粒*200粒/瓶,"数量：1*价格：64.5,数量：5*价格：63.8,数量：10*价格：63.0,数量：12*价格：62.5",2025-04-27,4924,15,64.5,76
215551270,药店品种预约中心,250mg*200粒,数量：3*价格：60.47,2025-08-13,6,1427,60.47,3797
217676706,五行医药,250mg*200粒,数量：3*价格：63.99,2025-07-01,40,311,63.99,1396
224283107,红马医械,250mg*200粒,数量：3*价格：60.99,2025-07-13,10,235,60.99,829
257275955,健善坊,50g(250mg*200粒),数量：3*价格：60.2,2025-08-05,5,9,60.2,29
264506250,药店品种预约中心,250mg*200粒,数量：2*价格：59.74,2025-09-02,2,38,59.74,76
230361958,红马医械,250mg*200粒,数量：3*价格：60.99,2025-07-13,10,23,60.99,104
183897104,养生阁,250mg*200粒,"数量：1*价格：63.5,数量：2*价格：62.5,数量：4*价格：61.8",2025-07-10,6,695,63.5,1380
265278408,药店品种预约中心,0.25g*200粒,"数量：1*价格：63.5,数量：2*价格：60.3,数量：4*价格：59.79",2025-09-02,4,22,63.5,57
236864211,,0.25g*200粒,数量：5*价格：61.5,2025-07-12,1286,45,61.5,331
257138983,药店品种预约中心,250mg*200粒,数量：2*价格：59.1,2025-09-02,2,15,59.1,30
259115122,一本医疗,50g(250mg*200粒),数量：3*价格：64.78,2025-03-06,10,3,64.78,11
272266158,红马医械,250mg*200粒,数量：3*价格：60.99,2025-07-13,10,1,60.99,10
195149073,,250mg*200粒,数量：5*价格：63.84,2025-04-18,394,13,63.84,1074
228621079,山东零采医疗器械,250mg*200粒,"数量：1*价格：68.99,数量：3*价格：60.99",2025-07-13,10,21,68.99,35
112606850,五行医药,250mg*200粒,数量：5*价格：74.9,2025-07-01,40,40,74.9,377
260074334,福到鑫来,250mg*200粒,数量：3*价格：60.49,2025-07-11,3,23,60.49,69
255871322,山东零采医疗器械,250mg*200粒,数量：3*价格：60.99,2025-07-13,10,4,60.99,12
271010374,健善坊,50g(250mg*200粒),数量：3*价格：60.2,2025-08-05,5,2,60.2,8
257127137,药店品种预约中心,250mg*200粒,数量：2*价格：59.2,2025-09-02,2,304,59.2,608
257275954,健善坊,250mg*200粒,数量：3*价格：60.2,2025-08-05,5,2,60.2,6
258987584,浩天,50g(250mg*200粒)/盒,"数量：3*价格：62.5,数量：5*价格：62.0",2025-08-12,112,7,62.5,25
