产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
216070132,云圳,380ml,"数量：8*价格：11.8,数量：16*价格：11.6,数量：24*价格：11.3,数量：32*价格：10.9",2025-10-31,2000,3195,11.8,33223
248284333,洁玲,380ml,数量：6*价格：11.49,2024-09-13,3098,184,11.49,1902
195115391,湖南德康堂,380ml,"数量：6*价格：11.85,数量：50*价格：11.75",2024-09-13,999,146,11.85,1872
226571019,康汇,380ml,"数量：6*价格：12.6,数量：18*价格：12.38",2025-08-25,30,782,12.6,9126
262441651,湖南德康堂,380ml,"数量：6*价格：11.85,数量：50*价格：11.7",2024-09-13,4665,33,11.85,335
267237469,非凡贸易,380ml,数量：6*价格：11.9,2024-12-12,276,30,11.9,222
264991270,药店品种预约中心,380ml,数量：8*价格：11.35,2024-08-09,40,14,11.35,172
263032708,利安堂,380ml,数量：6*价格：12.6,2025-09-04,4754,30,12.6,246
243926625,药店品种预约中心,380ml,"数量：5*价格：12.9,数量：6*价格：12.8,数量：8*价格：12.4",2025-09-23,46,78,12.9,754
246017179,药盛丰,380ml,数量：10*价格：11.9,2024-09-13,100,412,11.9,4943
216096163,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-05,999,32,12.29,361
267237403,非凡贸易,380ml,数量：6*价格：11.9,2024-12-12,456,4,11.9,42
259993435,洁玲,380ml,数量：6*价格：12.29,2025-06-05,5000,8,12.29,52
260403023,洁玲,380ml,数量：6*价格：11.49,2024-09-13,7872,7,11.49,114
219424068,东莞康采药业,380ml,数量：6*价格：12.8,2025-07-04,60,17,12.8,141
195461012,药店品种预约中心,380ml,数量：6*价格：12.8,2025-09-23,200,3,12.8,20
198158759,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-05,7067,301,12.29,2932
212881651,洁玲,380ml,数量：6*价格：12.75,2025-06-01,1000,16,12.75,218
262441473,洁玲,380ml,数量：6*价格：11.49,2024-09-13,7872,13,11.49,104
262441654,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-05,4972,4,12.29,28
195115392,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-05,9981,3,12.29,18
234750172,药店品种预约中心,380ml,数量：6*价格：13.5,2025-07-16,6,2,13.5,12
247907867,洁玲,380ml,"数量：6*价格：11.7,数量：50*价格：11.6",2024-09-13,1000,10,11.7,138
193634146,壹佰益,380ml,数量：6*价格：12.7,2025-07-16,6,168,12.7,1005
206650493,康达人,380ml,数量：6*价格：12.99,2025-07-04,6,7,12.99,42
260269464,江西瀚霆药业,380ml,"数量：6*价格：13.0,数量：30*价格：12.37",2025-06-16,993,1,13.0,6
259988609,洁玲,380ml,"数量：6*价格：11.7,数量：50*价格：11.59",2024-09-13,1000,5,11.7,46
260013264,湖南德康堂,380ml,"数量：6*价格：11.85,数量：50*价格：11.75",2024-09-13,5000,0,11.85,0
260014993,湖南德康堂,380ml,数量：6*价格：12.29,2025-06-15,999,0,12.29,0
