产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
216319793,洁玲,215g,数量：6*价格：20.89,2026-10-02,1000,406,20.89,7518
210783432,志晨医药,215g/支,数量：9*价格：22.69,2026-09-22,450,1499,22.69,20134
272151770,鑫创源,215g,数量：9*价格：21.6,2026-06-12,90,21,21.6,342
270736921,金东药城,215g,数量：6*价格：21.6,2026-06-12,48,10,21.6,172
259946786,晨文医药,215g,数量：9*价格：22.65,2026-09-22,9,24,22.65,288
266334594,天天旗舰店,215g,数量：6*价格：22.8,2026-06-02,1800,13,22.8,228
259910950,洁玲,215g,数量：6*价格：20.89,2026-10-02,1000,24,20.89,353
272723349,,留兰香型215g（送云南白药牙膏薄荷清爽型30g+金口健牙线棒50支）,数量：12*价格：25.43,2026-07-31,300,4,25.43,60
260544516,德润堂,215g,"数量：6*价格：21.5,数量：48*价格：21.0",2026-06-07,1000,65,21.5,1665
252943694,志文旗舰店,215g,数量：9*价格：22.69,2026-08-31,402,24,22.69,468
200242640,同瑞健,215g,数量：10*价格：22.65,2026-08-29,10,1135,22.65,9542
192045032,要快乐,215g,数量：6*价格：23.8,2026-10-13,784,339,23.8,2997
215638315,壹佰益,215g/支,数量：6*价格：22.95,2026-08-29,6,190,22.95,1216
229204542,蒙特生物,215g,数量：6*价格：24.8,2026-07-04,9701,37,24.8,298
230356428,昌信恒,215g,数量：6*价格：22.45,2026-08-29,6,29,22.45,174
208335221,壹佰益,215g/支,数量：12*价格：22.95,2026-08-29,996,33,22.95,390
262442385,洁玲,215g,数量：6*价格：20.9,2026-10-02,9542,132,20.9,1710
208781555,同瑞健,215g/支,数量：6*价格：22.95,2026-08-29,1529,21,22.95,257
230665730,湖南凡康,留兰香型215g,数量：9*价格：22.6,2026-07-18,243,34,22.6,465
255111662,天福旗舰店,215g,数量：3*价格：24.8,2026-04-01,200,24,24.8,169
240406190,金东药城,215g,数量：6*价格：21.9,2026-06-12,48,78,21.9,1044
234825252,非药汇,215g/支,数量：4*价格：23.8,2026-08-29,441,12,23.8,55
255389483,,留兰香型215g（送云南白药牙膏薄荷清爽型30g+金口健牙线棒50支）,数量：12*价格：25.43,2026-07-31,246,3,25.43,47
233516619,五行医药,215g,数量：3*价格：24.8,2026-07-01,200,82,24.8,540
261217924,洁玲,215g/盒,数量：48*价格：20.89,2026-10-02,1000,1,20.89,12
183151609,湖北惠源,留兰香型215g,数量：12*价格：22.3,2026-10-13,40,5,22.3,106
269451361,药中缘,留兰香型215g,数量：10*价格：22.64,2026-08-16,999,1,22.64,10
217874980,鑫创源,215g,数量：9*价格：21.3,2026-06-12,9,352,21.3,3171
252938615,志晨医药,215g,数量：9*价格：22.75,2026-09-22,456,5,22.75,60
