产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
255995978,乐途,230g,数量：6*价格：21.5,2026-08-09,24,60,21.5,924
216647535,江门永亮,230g,数量：6*价格：21.5,2026-06-21,6,624,21.5,5520
259906300,湖南德康堂,230g,数量：6*价格：21.97,2026-06-08,4196,46,21.97,804
248526159,鑫美康,230g,数量：9*价格：24.3,2026-08-16,144,48,24.3,696
224933373,一千年医药,230g,数量：6*价格：21.5,2026-05-19,24,300,21.5,2420
259910951,洁玲,230g,"数量：6*价格：22.7,数量：48*价格：22.2",2026-06-08,1000,9,22.7,332
234825256,非药汇,230g,数量：3*价格：23.8,2026-08-24,6,103,23.8,471
253733389,云达医疗,230g,数量：6*价格：24.25,2026-10-10,928,62,24.25,572
196233406,晋实惠,230g,数量：12*价格：23.98,2025-08-29,48,86,23.98,1491
236328032,金东药城,230g,数量：12*价格：22.6,2026-06-14,48,44,22.6,648
217739636,乐途,230g,数量：6*价格：21.5,2026-05-01,24,333,21.5,3247
259961867,晨文医药,230g,数量：6*价格：24.79,2026-09-10,480,7,24.79,66
263250681,广东森锐,230g,"数量：4*价格：27.5,数量：18*价格：26.5",2026-09-14,120,4,27.5,59
259757225,蒙特生物,230g,数量：6*价格：26.5,2026-08-01,9945,6,26.5,54
258417020,蒙特生物,230g,数量：6*价格：26.5,2026-08-01,9959,5,26.5,40
260483699,志晨医药,230g,"数量：3*价格：25.49,数量：6*价格：24.79,数量：9*价格：24.29",2026-09-12,973,9,25.49,59
262489983,美东盈,230g,"数量：3*价格：25.9,数量：6*价格：25.68,数量：12*价格：25.48,数量：24*价格：23.8",2026-01-09,57,1,25.9,30
200248052,同瑞健,230g,数量：6*价格：24.8,2026-06-07,6,270,24.8,1985
260068888,一千年医药,230g,数量：6*价格：21.5,2026-05-19,24,2,21.5,24
262751663,东莞康洁,230g,"数量：4*价格：27.5,数量：8*价格：27.0,数量：18*价格：26.5",2026-09-14,360,3,27.5,32
216319795,洁玲,230g,"数量：6*价格：22.7,数量：48*价格：22.5",2026-06-08,1000,145,22.7,2814
265163600,鑫创源,230g,数量：9*价格：24.2,2026-08-22,90,2,24.2,18
194736331,鑫创源,230g,数量：9*价格：24.2,2026-08-22,180,218,24.2,3033
257139357,同瑞健,230g,数量：6*价格：24.8,2026-06-07,186,5,24.8,36
204623286,东莞市晨禾供应链管理,230g,数量：6*价格：24.9,2028-03-01,300,21,24.9,231
248334326,湖南凡康,230g,"数量：6*价格：24.2,数量：9*价格：23.9",2026-06-07,171,6,24.2,60
252943568,志文旗舰店,230g,"数量：3*价格：25.49,数量：6*价格：24.79,数量：9*价格：24.29",2026-02-28,45,5,25.49,39
255858264,江门永亮,230g,数量：6*价格：21.5,2026-08-01,6,2,21.5,12
262442655,湖南德康堂,230g,数量：6*价格：22.1,2026-06-08,4982,3,22.1,18
256655797,昌信恒,230g,数量：6*价格：24.8,2026-06-07,6,9,24.8,54
198295829,洁玲,230g,"数量：1*价格：27.0,数量：6*价格：23.5",2026-06-08,1000,6,27.0,28
215590054,江门永亮,230g,数量：6*价格：21.5,2026-08-01,6,21,21.5,126
195116197,湖南德康堂,230g,数量：6*价格：21.99,2026-06-08,3970,64,21.99,1030
