产品ID,公司名称,产品规格,阶梯价格,有效期,限购或库存,已售订单,价格,总销量
266073306,央拓医药,100片,数量：30*价格：6.45,2026-07-31,300,33,6.45,1330
217814840,佳贝康,100片,"数量：20*价格：6.6,数量：40*价格：6.58",2026-01-18,40,252,6.6,6020
195352710,壹佰益,100片,数量：10*价格：6.8,2026-02-28,10,482,6.8,8497
259953358,东莞八贤堂,100片,"数量：6*价格：6.95,数量：10*价格：6.9,数量：30*价格：6.85,数量：50*价格：6.8",2026-06-30,100,178,6.95,2117
197714374,康百川,100片,数量：8*价格：5.88,2026-04-30,20,184,5.88,1397
265076162,中山永勤,100片,数量：10*价格：6.7,2026-05-30,20,9,6.7,110
257127393,同瑞健,100片,"数量：10*价格：5.79,数量：20*价格：5.69,数量：100*价格：5.64",2026-03-31,9169,18,5.79,415
259115098,一本医疗,100片,数量：10*价格：5.78,2026-02-28,100,18,5.78,305
158581863,慈康医疗,100片,数量：10*价格：7.9,2026-02-01,999,604,7.9,6968
208718141,惠桢药业,100片,数量：10*价格：5.7,2026-04-15,100,92,5.7,1177
175076174,一本医疗,100片,"数量：1*价格：9.99,数量：10*价格：6.8,数量：20*价格：6.63",2026-04-30,50,180,9.99,3326
232976915,烨兴堂,100片,"数量：10*价格：6.8,数量：20*价格：6.6",2026-07-31,110,17,6.8,675
262108913,广州定嘉,100片,数量：6*价格：6.8,2026-05-31,6,22,6.8,132
230711967,总健,100片,"数量：10*价格：6.7,数量：20*价格：6.6",2026-05-06,30,34,6.7,376
267246237,利安堂,100片,数量：10*价格：6.8,2026-08-31,4900,6,6.8,100
257466846,佛山一药旗舰店,100片,数量：10*价格：6.98,2026-08-31,100,21,6.98,480
236225753,惠州群梦医疗器械,100片,数量：26*价格：6.58,2026-07-28,26,38,6.58,1166
194446162,肯爱大健康,100片,数量：10*价格：6.8,2026-07-31,1000,54,6.8,765
256019088,满好医疗,100片,数量：18*价格：6.6,2026-08-31,100,19,6.6,396
223959417,叶丰源,100片,"数量：10*价格：6.8,数量：100*价格：6.75",2026-08-31,2000,9,6.8,516
222712306,佳贝康,100片,数量：20*价格：6.6,2026-01-18,60,392,6.6,5215
263258251,四之佳,100片,"数量：20*价格：6.58,数量：40*价格：6.5",2026-01-18,40,4,6.58,90
235133436,红马医械,100片,数量：20*价格：6.66,2026-07-31,2497,6,6.66,86
250302351,总健,100片,数量：10*价格：6.7,2026-06-30,30,20,6.7,245
210248854,壹佰益,100片,数量：10*价格：6.5,2026-03-31,1000,23,6.5,352
262108920,广州定嘉,100片,数量：6*价格：5.88,2026-03-01,12,4,5.88,24
